lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84746008482482,2024,Josi/Wilsby,NSH,pairing,5on5,17,1988.0,121.0,0.41,0.59,0.49,16.73,0.89,0.99,4.14,0.56,10.29,7.13,0.87,0.88,0.86,20.0,4.0,19.0,43.0,0.0,1.0,0.0,9.0,0.0,7.0,7.0,20.0,24.0,1.0,2.0,15.0,11.0,4.0,7.0,22.0,2.0,0.0,0.66,0.23,0.0,0.0,0.0,0.0,42.09,24.0,23.91,5.0,0.2,0.14,0.14,0.95,0.94,0.93,18.04,1.26,1.02,4.55,0.6,9.69,7.87,1.24,1.26,1.23,17.0,8.0,5.0,30.0,4.0,0.0,0.0,2.0,0.0,10.0,9.0,13.0,21.0,2.0,4.0,8.0,9.0,4.0,11.0,19.0,5.0,1.0,0.49,0.57,0.21,3.0,1.0,0.0,30.11,25.0,25.0,9.0,0.21,0.0,0.0,1.48,1.47,1.44
84774888478399,2024,Siegenthaler/Pesce,NJD,pairing,5on5,34,2036.0,257.0,0.59,0.42,0.41,8.32,0.91,0.55,2.03,0.29,3.85,3.38,0.89,0.94,0.92,8.0,3.0,6.0,17.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,8.0,11.0,3.0,9.0,4.0,12.0,3.0,11.0,7.0,2.0,2.0,0.19,0.24,0.48,0.0,0.0,0.0,17.03,11.0,11.06,6.0,0.12,0.48,0.48,0.54,0.56,0.56,11.01,0.63,0.63,2.68,0.36,6.74,4.96,0.63,0.63,0.63,10.0,6.0,7.0,23.0,2.0,0.0,0.0,1.0,0.0,4.0,9.0,8.0,14.0,6.0,15.0,6.0,8.0,4.0,8.0,15.0,1.0,0.0,0.5,0.13,0.0,2.0,0.0,0.0,23.54,16.0,16.25,5.0,0.13,0.0,0.0,0.76,0.76,0.76
84815468482142,2024,York/Drysdale,PHI,pairing,5on5,26,1472.0,222.0,0.42,0.54,0.47,10.06,0.87,0.71,2.62,0.41,5.89,4.51,0.83,0.88,0.85,9.0,6.0,12.0,27.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,9.0,15.0,1.0,2.0,8.0,10.0,0.0,4.0,12.0,2.0,1.0,0.32,0.17,0.38,0.0,0.0,0.0,26.92,15.0,14.91,2.0,0.15,0.38,0.38,0.64,0.63,0.63,11.58,1.2,0.86,2.7,0.45,6.58,5.2,1.2,1.22,1.21,10.0,7.0,6.0,23.0,3.0,1.0,0.0,0.0,0.0,5.0,8.0,7.0,14.0,1.0,2.0,4.0,8.0,3.0,8.0,12.0,4.0,1.0,0.41,0.44,0.36,1.0,2.0,0.0,23.61,17.0,17.28,3.0,0.18,0.36,0.36,1.02,1.02,1.02
84793258479369,2024,McAvoy/Peeke,BOS,pairing,5on5,32,1427.0,277.0,0.46,0.37,0.39,9.16,0.67,0.53,2.34,0.27,4.38,3.8,0.64,0.65,0.62,9.0,3.0,2.0,14.0,0.0,1.0,0.0,4.0,0.0,1.0,6.0,9.0,12.0,2.0,4.0,2.0,8.0,3.0,3.0,10.0,1.0,1.0,0.24,0.09,0.34,0.0,0.0,0.0,13.73,12.0,11.89,1.0,0.11,0.34,0.34,0.44,0.43,0.43,13.56,0.8,0.7,3.24,0.43,7.4,6.43,0.8,0.81,0.81,12.0,7.0,5.0,24.0,3.0,0.0,0.0,2.0,0.0,4.0,10.0,9.0,16.0,1.0,2.0,0.0,8.0,1.0,7.0,16.0,3.0,0.0,0.38,0.42,0.0,1.0,2.0,0.0,24.47,19.0,19.59,3.0,0.14,0.0,0.0,0.94,0.96,0.96
847687884774268479591,2024,Girgensons/Paul/Eyssimont,TBL,line,5on5,9,1084.0,130.0,0.21,0.44,0.5,5.66,0.29,0.45,1.5,0.3,4.18,3.28,0.29,0.32,0.32,4.0,6.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,4.0,10.0,1.0,2.0,4.0,18.0,1.0,7.0,9.0,1.0,0.0,0.17,0.12,0.0,0.0,0.0,0.0,13.28,10.0,10.93,3.0,0.09,0.01,0.01,0.38,0.41,0.41,7.76,1.08,0.6,1.79,0.23,3.7,2.59,1.08,1.02,1.02,6.0,4.0,5.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,6.0,10.0,0.0,0.0,6.0,12.0,2.0,5.0,4.0,4.0,2.0,0.05,0.5,0.53,0.0,0.0,0.0,13.93,10.0,9.36,2.0,0.13,0.0,0.0,1.21,1.14,1.14
847745084779878479315,2024,Donato/Dickinson/Anderson,CHI,line,5on5,3,838.0,27.0,0.34,0.48,0.36,3.66,0.16,0.19,1.3,0.11,1.91,1.32,0.16,0.17,0.17,4.0,1.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0,2.0,10.0,3.0,1.0,1.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,11.7,5.0,5.0,0.0,0.04,0.0,0.0,0.2,0.21,0.21,6.08,0.32,0.35,1.42,0.22,3.68,3.02,0.31,0.31,0.31,7.0,2.0,3.0,12.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,9.0,0.0,0.0,10.0,8.0,1.0,3.0,7.0,2.0,0.0,0.13,0.19,0.0,0.0,0.0,0.0,11.44,9.0,8.64,1.0,0.07,0.0,0.0,0.39,0.38,0.38
847906684792918481592,2024,Pelletier/Rooney/Lomberg,CGY,line,5on5,8,1428.0,58.0,0.49,0.44,0.44,11.58,1.19,0.69,3.19,0.4,6.29,4.25,1.17,1.14,1.12,12.0,4.0,2.0,18.0,1.0,3.0,1.0,3.0,0.0,4.0,5.0,11.0,15.0,2.0,4.0,7.0,23.0,4.0,5.0,12.0,1.0,3.0,0.24,0.1,0.86,0.0,0.0,1.0,17.81,16.0,15.75,4.0,0.14,0.86,0.86,0.48,0.47,0.47,14.22,1.26,0.86,3.6,0.44,7.99,5.85,1.23,1.22,1.19,14.0,6.0,3.0,23.0,0.0,2.0,0.0,5.0,0.0,6.0,7.0,14.0,20.0,2.0,4.0,11.0,4.0,3.0,7.0,17.0,1.0,2.0,0.58,0.1,0.59,0.0,0.0,0.0,22.43,20.0,19.47,1.0,0.18,0.45,0.45,0.99,0.98,0.98
847757384800748480281,2024,Texier/Walker/Toropchenko,STL,line,5on5,8,1962.0,70.0,0.49,0.62,0.56,15.8,1.12,1.03,4.6,0.56,8.68,6.01,1.09,1.17,1.13,13.0,9.0,14.0,36.0,3.0,3.0,2.0,5.0,0.0,7.0,4.0,10.0,19.0,3.0,9.0,19.0,21.0,0.0,7.0,17.0,5.0,0.0,0.39,0.73,0.0,1.0,2.0,0.0,38.03,22.0,23.14,2.0,0.21,0.49,0.49,0.85,0.88,0.86,12.58,1.17,0.84,3.15,0.45,6.57,4.83,1.17,1.15,1.15,14.0,3.0,5.0,22.0,1.0,0.0,0.0,2.0,0.0,5.0,9.0,13.0,16.0,2.0,7.0,12.0,17.0,3.0,8.0,11.0,5.0,1.0,0.24,0.7,0.23,1.0,0.0,0.0,21.92,17.0,17.03,5.0,0.18,0.0,0.0,1.34,1.32,1.32
847515184757548478115,2024,Engvall/Nelson/Palmieri,NYI,line,5on5,17,1611.0,173.0,0.21,0.28,0.28,10.41,0.7,0.59,3.0,0.36,5.42,3.94,0.69,0.66,0.65,11.0,3.0,4.0,18.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,11.0,14.0,2.0,4.0,8.0,6.0,5.0,5.0,12.0,1.0,1.0,0.27,0.14,0.28,0.0,0.0,0.0,17.13,14.0,13.26,2.0,0.12,0.33,0.33,0.49,0.46,0.46,26.44,2.65,1.76,6.7,0.87,14.28,9.75,2.57,2.68,2.61,26.0,10.0,10.0,46.0,2.0,5.0,1.0,3.0,0.0,16.0,10.0,24.0,34.0,2.0,4.0,9.0,16.0,7.0,3.0,24.0,10.0,2.0,0.52,1.5,0.62,1.0,0.0,1.0,48.91,36.0,37.27,1.0,0.37,1.14,1.14,1.87,1.91,1.9
84751798477220,2024,Kulikov/Schmidt,FLA,pairing,5on5,45,3441.0,326.0,0.39,0.45,0.39,13.43,0.81,0.78,3.34,0.44,7.66,5.96,0.81,0.85,0.85,11.0,8.0,15.0,34.0,2.0,0.0,0.0,7.0,0.0,6.0,4.0,9.0,17.0,2.0,4.0,14.0,19.0,9.0,16.0,17.0,1.0,1.0,0.49,0.1,0.22,2.0,0.0,0.0,35.8,19.0,19.74,8.0,0.16,0.0,0.0,0.97,1.02,1.02,20.76,1.25,1.15,5.44,0.68,12.32,9.17,1.25,1.29,1.28,17.0,13.0,11.0,41.0,1.0,1.0,0.0,5.0,0.0,9.0,14.0,16.0,29.0,2.0,4.0,11.0,28.0,6.0,17.0,26.0,3.0,1.0,0.58,0.32,0.35,1.0,0.0,0.0,41.79,30.0,30.37,8.0,0.23,0.12,0.12,1.37,1.4,1.39
847688084782338478440,2024,Mangiapane/Strome/Wilson,WSH,line,5on5,8,1973.0,81.0,0.41,0.44,0.43,11.29,1.11,0.78,2.89,0.38,6.29,4.55,1.06,1.07,1.02,12.0,4.0,6.0,22.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,12.0,16.0,1.0,2.0,23.0,13.0,2.0,5.0,11.0,4.0,1.0,0.34,0.44,0.34,0.0,0.0,0.0,21.47,16.0,15.58,0.0,0.16,0.34,0.34,0.94,0.91,0.88,16.23,1.59,0.89,4.49,0.54,7.47,6.01,1.51,1.59,1.51,11.0,10.0,7.0,28.0,1.0,3.0,1.0,1.0,0.0,7.0,9.0,10.0,20.0,2.0,4.0,20.0,11.0,2.0,4.0,15.0,4.0,2.0,0.41,0.68,0.5,0.0,0.0,1.0,27.45,21.0,20.79,1.0,0.19,0.65,0.65,1.14,1.14,1.13
84752188480803,2024,Ekholm/Bouchard,EDM,pairing,5on5,56,52969.0,61.0,0.59,0.6,0.59,546.07,48.38,35.24,135.3,17.86,291.21,215.01,46.4,48.5,46.51,508.0,235.0,299.0,1042.0,40.0,57.0,6.0,118.0,0.0,249.0,279.0,468.0,703.0,35.0,78.0,454.0,161.0,88.0,245.0,559.0,133.0,51.0,17.11,16.55,14.72,16.0,18.0,6.0,1042.93,743.0,746.89,98.0,7.31,12.43,12.58,43.11,43.32,42.51,379.75,33.78,23.92,95.37,12.86,202.18,148.88,32.76,33.67,32.66,341.0,176.0,174.0,691.0,32.0,38.0,6.0,68.0,0.0,151.0,228.0,309.0,485.0,59.0,124.0,447.0,267.0,76.0,233.0,378.0,105.0,34.0,11.14,12.96,9.68,13.0,12.0,7.0,687.07,517.0,514.61,105.0,4.98,8.42,8.42,30.35,30.25,29.71
847637484780998479941,2024,Kuraly/Danforth/Labanc,CBJ,line,5on5,4,1193.0,25.0,0.38,0.58,0.59,8.69,0.26,0.46,2.27,0.32,5.08,4.62,0.25,0.27,0.27,5.0,8.0,9.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,5.0,13.0,2.0,4.0,7.0,10.0,1.0,1.0,13.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,22.33,13.0,13.42,1.0,0.09,0.01,0.01,0.34,0.35,0.35,5.74,0.41,0.33,1.52,0.22,3.88,2.63,0.41,0.41,0.41,4.0,5.0,7.0,16.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,2.0,11.0,10.0,1.0,5.0,8.0,0.0,1.0,0.2,0.0,0.22,1.0,0.0,0.0,15.75,9.0,9.15,2.0,0.07,0.02,0.02,0.46,0.46,0.46
84745908480796,2024,Fehervary/Carlson,WSH,pairing,5on5,55,14583.0,313.0,0.6,0.58,0.58,146.22,13.47,9.46,37.56,5.14,78.51,57.86,13.13,13.58,13.24,126.0,76.0,89.0,291.0,12.0,12.0,0.0,23.0,0.0,70.0,85.0,114.0,190.0,17.0,37.0,133.0,92.0,11.0,58.0,146.0,43.0,13.0,4.42,5.53,3.52,5.0,7.0,0.0,297.87,202.0,206.3,31.0,1.98,2.25,2.14,13.31,13.45,13.21,103.84,9.12,6.64,26.31,3.54,57.2,42.19,8.98,9.19,9.04,95.0,50.0,69.0,214.0,11.0,9.0,1.0,21.0,0.0,45.0,59.0,84.0,134.0,18.0,39.0,112.0,92.0,26.0,79.0,109.0,24.0,12.0,2.78,3.19,3.16,5.0,2.0,4.0,213.73,145.0,145.83,46.0,1.38,2.03,2.03,8.46,8.46,8.42
847686784769138480259,2024,Shore/Gaunce/Jones,MIN,line,5on5,2,850.0,8.0,0.24,0.29,0.22,4.7,0.39,0.22,1.42,0.14,2.16,1.67,0.38,0.39,0.38,4.0,2.0,4.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,6.0,1.0,2.0,4.0,11.0,1.0,1.0,5.0,0.0,1.0,0.07,0.0,0.32,0.0,0.0,0.0,9.8,6.0,5.91,0.0,0.05,0.32,0.32,0.12,0.12,0.11,15.02,1.24,0.99,3.55,0.49,8.98,5.75,1.19,1.23,1.18,14.0,7.0,4.0,25.0,0.0,2.0,0.0,5.0,0.0,8.0,6.0,14.0,21.0,0.0,0.0,6.0,5.0,1.0,2.0,17.0,3.0,1.0,0.57,0.36,0.32,0.0,0.0,0.0,25.45,21.0,21.36,1.0,0.2,0.5,0.5,0.94,0.94,0.91
847576584774568481013,2024,Tarasenko/Compher/Berggren,DET,line,5on5,23,8034.0,133.0,0.4,0.43,0.43,56.99,3.74,3.25,15.62,2.28,31.12,22.99,3.67,3.68,3.6,52.0,27.0,35.0,114.0,5.0,4.0,1.0,11.0,0.0,22.0,37.0,47.0,74.0,6.0,12.0,61.0,38.0,7.0,24.0,65.0,12.0,2.0,1.65,1.63,0.47,1.0,3.0,1.0,112.45,79.0,78.04,16.0,0.68,0.61,0.63,3.79,3.74,3.69,74.95,5.57,4.34,20.85,2.75,41.28,30.2,5.26,5.43,5.15,69.0,36.0,45.0,150.0,0.0,14.0,0.0,11.0,0.0,36.0,44.0,69.0,105.0,6.0,12.0,80.0,60.0,10.0,28.0,83.0,15.0,7.0,1.67,1.9,2.0,0.0,0.0,0.0,145.05,105.0,101.97,15.0,0.89,2.81,2.81,3.65,3.6,3.56
847415784751668478483,2024,Pacioretty/Tavares/Marner,TOR,line,5on5,11,2953.0,103.0,0.63,0.54,0.51,27.06,2.54,1.84,6.91,1.03,14.76,10.92,2.45,2.58,2.48,23.0,15.0,14.0,52.0,3.0,4.0,0.0,3.0,0.0,12.0,16.0,20.0,35.0,0.0,0.0,28.0,17.0,6.0,12.0,28.0,6.0,4.0,0.77,0.67,1.1,0.0,2.0,1.0,52.36,38.0,38.44,7.0,0.38,0.92,0.92,2.0,2.04,2.02,25.13,1.5,1.6,6.81,0.89,14.05,11.15,1.46,1.5,1.46,24.0,12.0,9.0,45.0,2.0,1.0,0.0,7.0,0.0,13.0,13.0,22.0,34.0,2.0,4.0,23.0,27.0,7.0,18.0,29.0,6.0,1.0,0.52,0.76,0.22,1.0,1.0,0.0,45.18,36.0,36.1,8.0,0.33,0.2,0.2,1.63,1.63,1.59
84746738482176,2024,Brodie/Kaiser,CHI,pairing,5on5,27,8448.0,147.0,0.46,0.47,0.48,61.18,4.83,4.15,15.29,2.0,33.56,24.17,4.61,4.71,4.5,62.0,22.0,33.0,117.0,4.0,5.0,2.0,13.0,0.0,26.0,36.0,58.0,80.0,14.0,28.0,52.0,40.0,10.0,23.0,66.0,13.0,5.0,2.02,1.65,1.16,0.0,4.0,0.0,114.25,84.0,82.16,13.0,0.85,0.92,0.92,4.76,4.66,4.56,68.02,5.57,4.48,17.99,2.32,35.36,26.27,5.29,5.62,5.33,60.0,32.0,39.0,131.0,5.0,9.0,0.0,12.0,0.0,36.0,30.0,55.0,87.0,10.0,20.0,68.0,56.0,10.0,45.0,66.0,21.0,5.0,1.68,2.74,1.15,2.0,3.0,0.0,130.82,92.0,91.97,19.0,0.93,1.54,1.54,4.97,5.02,4.94
84764738483466,2024,Korchinski/Murphy,CHI,pairing,5on5,9,1428.0,50.0,0.62,0.55,0.54,15.14,1.15,0.95,4.26,0.55,8.07,6.03,1.14,1.15,1.14,14.0,7.0,3.0,24.0,1.0,1.0,0.0,3.0,0.0,7.0,9.0,13.0,20.0,0.0,0.0,4.0,13.0,2.0,8.0,17.0,4.0,0.0,0.53,0.62,0.0,1.0,0.0,0.0,23.04,21.0,20.95,5.0,0.2,0.05,0.05,1.3,1.3,1.29,13.05,0.71,0.74,3.52,0.42,7.32,5.3,0.71,0.71,0.71,13.0,5.0,2.0,20.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,11.0,16.0,2.0,4.0,9.0,10.0,2.0,3.0,17.0,0.0,1.0,0.51,0.0,0.2,2.0,0.0,0.0,21.12,18.0,18.44,2.0,0.15,0.0,0.0,0.86,0.86,0.86
84800358482671,2024,Power/Jokiharju,BUF,pairing,5on5,38,13676.0,190.0,0.46,0.49,0.48,117.39,8.98,7.3,31.79,3.87,63.88,47.18,8.75,8.93,8.7,98.0,65.0,69.0,232.0,6.0,16.0,2.0,31.0,0.0,45.0,65.0,92.0,157.0,18.0,36.0,124.0,71.0,15.0,74.0,132.0,20.0,11.0,3.23,2.92,2.83,2.0,2.0,2.0,230.82,163.0,161.78,34.0,1.53,3.03,3.03,7.48,7.37,7.28,127.69,10.37,8.43,34.43,4.37,68.48,50.92,9.81,10.45,9.89,116.0,61.0,63.0,240.0,6.0,17.0,1.0,31.0,1.0,62.0,60.0,110.0,171.0,13.0,26.0,134.0,84.0,14.0,50.0,130.0,37.0,10.0,3.39,4.33,2.64,3.0,3.0,0.0,241.47,177.0,178.42,24.0,1.76,3.04,3.04,9.09,9.19,8.92
847576084788318481711,2024,Maccelli/Stenlund/Bjugstad,UTA,line,5on5,4,662.0,48.0,0.41,0.47,0.48,8.89,0.8,0.56,2.31,0.3,4.68,3.36,0.73,0.77,0.71,6.0,6.0,2.0,14.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,6.0,12.0,1.0,2.0,7.0,3.0,0.0,5.0,9.0,1.0,2.0,0.21,0.1,0.48,0.0,0.0,0.0,12.85,12.0,11.5,4.0,0.12,0.48,0.48,0.43,0.42,0.41,9.93,1.16,0.69,2.93,0.35,4.39,3.47,0.99,1.11,0.95,9.0,4.0,3.0,16.0,0.0,4.0,0.0,2.0,0.0,2.0,5.0,9.0,13.0,0.0,0.0,8.0,4.0,1.0,2.0,9.0,1.0,3.0,0.17,0.12,0.87,0.0,0.0,0.0,15.77,13.0,12.6,1.0,0.15,0.99,0.99,0.32,0.31,0.29
847576084770708478831,2024,O'Brien/Stenlund/Bjugstad,UTA,line,5on5,7,3163.0,26.0,0.5,0.54,0.56,31.48,1.85,1.86,8.61,1.08,17.59,13.01,1.81,1.84,1.79,24.0,20.0,18.0,62.0,2.0,4.0,0.0,2.0,0.0,21.0,15.0,22.0,42.0,4.0,14.0,30.0,27.0,3.0,13.0,37.0,5.0,2.0,0.93,0.49,0.43,2.0,0.0,0.0,62.59,44.0,44.57,7.0,0.38,0.28,0.28,1.95,1.96,1.9,25.52,1.82,1.45,6.38,0.8,14.05,10.5,1.81,1.8,1.8,22.0,13.0,18.0,53.0,1.0,0.0,0.0,4.0,0.0,17.0,13.0,21.0,34.0,6.0,18.0,29.0,22.0,3.0,12.0,27.0,7.0,1.0,0.75,0.83,0.24,1.0,0.0,0.0,52.91,35.0,35.02,2.0,0.3,0.0,0.0,2.11,2.1,2.1
847515884765398476887,2024,Forsberg/O'Reilly/Marchessault,NSH,line,5on5,33,5142.0,328.0,0.43,0.53,0.48,45.93,3.5,2.74,11.84,1.49,26.15,18.29,3.41,3.36,3.28,44.0,20.0,30.0,94.0,4.0,3.0,1.0,13.0,0.0,19.0,25.0,40.0,60.0,6.0,12.0,44.0,36.0,9.0,30.0,51.0,11.0,2.0,1.53,1.24,0.74,2.0,1.0,1.0,89.9,64.0,61.67,16.0,0.57,0.84,0.84,3.23,3.1,3.05,51.15,4.68,3.31,12.56,1.59,26.61,20.26,4.52,4.9,4.74,46.0,23.0,13.0,82.0,6.0,7.0,0.0,7.0,0.0,17.0,32.0,40.0,63.0,5.0,12.0,44.0,24.0,11.0,35.0,52.0,12.0,5.0,1.71,1.47,1.5,5.0,1.0,0.0,85.18,69.0,71.64,16.0,0.69,1.55,1.55,3.82,4.0,3.94
847399484741498482145,2024,Benn/Bourque/Dadonov,DAL,line,5on5,8,1666.0,61.0,0.52,0.42,0.46,13.96,1.29,0.94,3.41,0.45,6.7,5.22,1.25,1.4,1.36,13.0,5.0,5.0,23.0,4.0,3.0,2.0,1.0,0.0,4.0,6.0,9.0,14.0,0.0,0.0,20.0,6.0,2.0,7.0,12.0,5.0,1.0,0.29,0.66,0.34,1.0,2.0,1.0,24.7,18.0,19.26,5.0,0.19,0.63,0.63,0.85,0.94,0.93,15.48,1.2,1.09,4.03,0.47,8.44,5.77,1.18,1.14,1.12,10.0,11.0,11.0,32.0,1.0,0.0,0.0,3.0,0.0,9.0,8.0,9.0,20.0,2.0,4.0,20.0,11.0,3.0,9.0,16.0,3.0,2.0,0.36,0.38,0.46,0.0,1.0,0.0,29.81,21.0,19.96,4.0,0.23,0.0,0.0,1.43,1.36,1.33
84747168475750,2024,Merrill/Spurgeon,MIN,pairing,5on5,15,1306.0,110.0,0.31,0.39,0.43,8.5,0.35,0.44,2.31,0.27,4.72,3.91,0.35,0.35,0.35,7.0,5.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,7.0,12.0,1.0,2.0,6.0,3.0,3.0,6.0,11.0,1.0,0.0,0.25,0.09,0.0,0.0,0.0,0.0,15.14,12.0,11.84,4.0,0.09,0.0,0.0,0.43,0.44,0.44,11.73,0.75,0.73,3.38,0.39,6.37,4.37,0.73,0.79,0.76,11.0,5.0,7.0,23.0,0.0,2.0,0.0,4.0,0.0,7.0,3.0,11.0,16.0,1.0,2.0,9.0,4.0,4.0,6.0,12.0,3.0,1.0,0.19,0.36,0.21,0.0,0.0,0.0,22.82,16.0,16.02,3.0,0.15,0.3,0.3,0.6,0.62,0.62
847794984815288482896,2024,Kozak/Cozens/Tuch,BUF,line,5on5,2,1090.0,6.0,0.51,0.5,0.53,11.94,0.85,0.79,3.3,0.42,6.88,4.76,0.83,0.89,0.88,9.0,8.0,2.0,19.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,9.0,17.0,0.0,0.0,7.0,7.0,1.0,7.0,15.0,2.0,0.0,0.5,0.35,0.0,0.0,0.0,0.0,19.48,17.0,17.33,6.0,0.17,0.05,0.04,0.97,1.03,1.01,11.04,0.8,0.63,3.25,0.37,5.81,4.14,0.71,0.79,0.7,13.0,2.0,4.0,19.0,0.0,2.0,0.0,1.0,0.0,9.0,3.0,13.0,15.0,0.0,0.0,5.0,5.0,1.0,5.0,13.0,0.0,2.0,0.3,0.0,0.5,0.0,0.0,0.0,18.66,15.0,14.85,2.0,0.13,0.5,0.5,0.43,0.42,0.39
84769678478408,2024,Kulak/Dermott,EDM,pairing,5on5,8,899.0,65.0,0.67,0.72,0.67,6.67,0.38,0.34,2.16,0.27,3.97,2.89,0.38,0.34,0.34,7.0,3.0,8.0,18.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,7.0,10.0,0.0,0.0,3.0,4.0,2.0,4.0,9.0,1.0,0.0,0.28,0.1,0.0,0.0,0.0,0.0,16.35,10.0,9.07,1.0,0.07,0.0,0.0,0.45,0.4,0.4,3.19,0.19,0.23,0.86,0.14,2.07,1.52,0.19,0.19,0.19,4.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,5.0,0.0,5.0,4.0,1.0,0.0,0.08,0.1,0.0,1.0,0.0,0.0,7.42,5.0,5.16,3.0,0.04,0.01,0.01,0.22,0.23,0.23
847414984793518482702,2024,Steel/Stankoven/Dadonov,DAL,line,5on5,7,1012.0,70.0,0.49,0.43,0.6,6.34,0.38,0.34,1.76,0.22,3.7,2.6,0.38,0.38,0.38,5.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,5.0,9.0,2.0,4.0,12.0,5.0,0.0,9.0,7.0,2.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,9.07,9.0,9.07,6.0,0.07,0.02,0.02,0.42,0.42,0.42,4.44,0.39,0.28,1.23,0.16,2.2,1.75,0.39,0.38,0.38,5.0,1.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,1.0,2.0,3.0,13.0,2.0,5.0,5.0,0.0,1.0,0.15,0.0,0.24,0.0,0.0,0.0,11.77,6.0,5.8,2.0,0.06,0.07,0.07,0.37,0.37,0.37
