WPG,2024,WPG,WPG,Team Level,other,61,0.51,0.5,0.52,7560.0,105.83,25.74,7.16,18.74,3.56,59.26,35.62,24.69,25.74,24.69,102.0,49.0,43.0,194.0,39.0,7.0,3.0,12.0,1.0,45.0,47.0,63.0,112.0,2.0,4.0,87.0,24.0,6.0,22.0,87.0,29.0,35.0,3.24,3.52,18.98,6.0,8.0,25.0,194.0,151.0,151.0,17.0,2.13,2.27,1.61,26.19,26.19,25.31,101.73,25.02,7.26,18.3,3.3,52.08,33.05,23.31,25.02,23.31,93.0,46.0,57.0,196.0,23.0,13.0,2.0,11.0,1.0,52.0,39.0,70.0,116.0,3.0,6.0,85.0,26.0,10.0,13.0,75.0,26.0,38.0,2.85,3.31,18.86,3.0,3.0,17.0,196.0,139.0,139.0,5.0,2.08,4.42,4.42,22.68,22.68,21.53
WPG,2024,WPG,WPG,Team Level,all,61,0.52,0.49,0.5,221356.0,1903.4,190.75,125.74,461.41,63.87,1029.94,752.36,181.53,192.95,183.66,1744.0,881.0,925.0,3550.0,213.0,196.0,25.0,377.0,6.0,805.0,1028.0,1531.0,2412.0,181.0,403.0,1651.0,1186.0,324.0,852.0,1911.0,500.0,214.0,52.44,61.37,76.93,70.0,72.0,71.0,3612.69,2625.0,2664.24,411.0,27.85,40.77,40.83,177.7,179.7,174.91,1884.88,175.23,126.18,469.08,64.43,1033.18,748.89,167.22,174.68,166.65,1704.0,913.0,1042.0,3659.0,142.0,192.0,19.0,377.0,6.0,916.0,984.0,1562.0,2475.0,193.0,419.0,1727.0,1491.0,308.0,882.0,2004.0,422.0,191.0,54.38,53.15,67.7,56.0,34.0,52.0,3606.42,2617.0,2592.74,422.0,28.05,37.29,37.29,165.99,165.23,161.16
WPG,2024,WPG,WPG,Team Level,5on5,61,0.52,0.5,0.5,184726.0,1540.7,126.94,96.75,391.55,51.72,832.43,628.6,121.77,129.14,123.9,1401.0,727.0,793.0,2921.0,127.0,158.0,18.0,325.0,5.0,656.0,857.0,1274.0,2001.0,166.0,373.0,1322.0,1127.0,281.0,764.0,1621.0,379.0,128.0,43.35,46.22,37.37,55.0,50.0,22.0,2983.69,2128.0,2167.23,366.0,20.07,31.88,31.94,115.07,117.07,114.78,1499.41,116.01,95.25,388.86,51.44,828.79,613.66,111.71,115.45,111.13,1352.0,742.0,858.0,2952.0,88.0,142.0,16.0,325.0,5.0,741.0,793.0,1264.0,2006.0,172.0,377.0,1358.0,1409.0,272.0,799.0,1655.0,335.0,104.0,45.02,42.22,28.76,45.0,26.0,17.0,2899.42,2094.0,2069.74,391.0,19.71,27.41,27.41,108.32,107.54,105.66
WPG,2024,WPG,WPG,Team Level,4on5,61,0.11,0.09,0.11,14756.0,32.75,3.63,1.71,4.41,1.03,9.91,21.32,3.56,3.63,3.56,31.0,11.0,5.0,47.0,1.0,1.0,0.0,2.0,0.0,9.0,29.0,30.0,41.0,6.0,12.0,117.0,27.0,21.0,26.0,24.0,13.0,5.0,0.61,1.77,1.25,0.0,1.0,0.0,47.0,42.0,42.0,24.0,0.39,0.15,0.15,3.87,3.87,3.82,242.42,30.82,21.65,54.96,8.31,138.89,73.37,28.96,30.82,28.96,213.0,115.0,121.0,449.0,29.0,33.0,0.0,36.0,0.0,116.0,114.0,184.0,299.0,13.0,26.0,162.0,17.0,8.0,40.0,231.0,52.0,45.0,5.4,6.42,19.0,7.0,5.0,17.0,449.0,328.0,328.0,1.0,5.79,4.89,4.89,31.72,31.72,30.79
WPG,2024,WPG,WPG,Team Level,5on4,61,0.91,0.86,0.84,14314.0,224.12,34.44,20.11,46.72,7.57,128.34,66.84,31.51,34.44,31.51,210.0,94.0,84.0,388.0,46.0,30.0,4.0,38.0,0.0,95.0,95.0,164.0,258.0,7.0,14.0,125.0,8.0,16.0,40.0,179.0,79.0,46.0,5.24,9.85,19.34,9.0,13.0,24.0,388.0,304.0,304.0,4.0,5.25,6.46,7.13,32.57,32.57,31.0,41.3,3.39,2.03,6.96,1.39,13.43,28.81,3.25,3.39,3.25,46.0,10.0,6.0,62.0,2.0,4.0,1.0,5.0,0.0,7.0,38.0,44.0,54.0,5.0,10.0,122.0,39.0,18.0,30.0,43.0,9.0,4.0,1.11,1.2,1.08,1.0,0.0,1.0,62.0,56.0,56.0,25.0,0.47,0.57,0.57,3.29,3.29,3.17
NYR,2024,NYR,NYR,Team Level,other,61,0.46,0.52,0.49,7864.0,104.71,25.59,7.47,18.66,3.45,57.31,31.52,23.77,25.59,23.77,89.0,55.0,64.0,208.0,17.0,8.0,1.0,14.0,1.0,59.0,45.0,72.0,127.0,4.0,11.0,90.0,16.0,12.0,30.0,73.0,32.0,39.0,2.52,3.94,19.13,3.0,2.0,12.0,208.0,144.0,144.0,13.0,2.16,3.12,3.12,24.63,24.63,23.34,110.62,30.3,7.65,20.4,3.55,55.12,31.97,28.1,30.3,28.1,92.0,57.0,44.0,193.0,24.0,8.0,1.0,11.0,0.0,56.0,50.0,68.0,125.0,7.0,17.0,74.0,18.0,14.0,31.0,66.0,41.0,42.0,2.46,5.32,22.52,3.0,3.0,18.0,193.0,149.0,149.0,11.0,2.24,2.89,2.89,29.65,29.65,27.99
NYR,2024,NYR,NYR,Team Level,all,61,0.49,0.49,0.49,220913.0,1969.71,198.33,131.39,471.84,65.03,1058.85,771.55,187.6,199.52,188.65,1788.0,909.0,990.0,3687.0,186.0,190.0,27.0,362.0,6.0,858.0,1095.0,1602.0,2511.0,208.0,465.0,1803.0,1506.0,311.0,912.0,1982.0,493.0,222.0,56.6,62.35,79.39,79.0,52.0,55.0,3701.82,2697.0,2710.18,453.0,29.22,41.15,41.15,186.41,187.45,182.05,2033.47,205.04,138.22,488.1,67.63,1083.02,780.99,195.24,205.52,195.71,1851.0,912.0,1029.0,3792.0,183.0,212.0,16.0,318.0,4.0,853.0,1193.0,1668.0,2580.0,195.0,434.0,1581.0,1142.0,298.0,1006.0,1982.0,543.0,238.0,56.27,67.61,81.17,67.0,68.0,48.0,3796.73,2763.0,2765.8,452.0,30.66,43.4,43.4,192.31,192.69,187.62
NYR,2024,NYR,NYR,Team Level,5on5,61,0.49,0.49,0.49,180559.0,1539.27,131.68,97.99,387.37,50.85,823.3,614.8,126.02,132.88,127.07,1398.0,708.0,805.0,2911.0,129.0,154.0,20.0,286.0,5.0,649.0,883.0,1269.0,1977.0,192.0,430.0,1391.0,1425.0,257.0,795.0,1595.0,381.0,130.0,45.26,48.71,37.71,64.0,44.0,21.0,2925.82,2106.0,2119.18,405.0,20.39,30.84,30.84,121.23,122.27,120.15,1614.18,138.08,103.57,403.76,54.18,861.67,640.74,132.87,138.55,133.35,1475.0,727.0,871.0,3073.0,130.0,162.0,12.0,262.0,3.0,652.0,993.0,1345.0,2072.0,175.0,391.0,1247.0,1082.0,264.0,885.0,1641.0,413.0,148.0,46.41,51.13,40.53,60.0,55.0,15.0,3077.73,2202.0,2204.8,409.0,21.47,32.69,32.7,126.85,127.22,125.42
NYR,2024,NYR,NYR,Team Level,4on5,61,0.15,0.16,0.19,17741.0,66.57,6.1,3.3,10.02,2.06,21.07,45.44,6.01,6.1,6.01,71.0,17.0,4.0,92.0,10.0,4.0,0.0,3.0,0.0,10.0,61.0,61.0,78.0,6.0,12.0,166.0,50.0,24.0,37.0,64.0,17.0,7.0,1.79,2.1,2.21,6.0,2.0,2.0,92.0,88.0,88.0,28.0,0.77,0.81,0.81,6.05,6.05,5.99,271.97,33.43,25.43,58.96,8.86,155.19,82.13,31.05,33.43,31.05,250.0,114.0,103.0,467.0,26.0,40.0,3.0,44.0,1.0,137.0,116.0,224.0,338.0,9.0,18.0,137.0,12.0,8.0,64.0,239.0,80.0,45.0,6.36,10.04,17.03,2.0,9.0,15.0,467.0,364.0,364.0,8.0,6.59,7.28,7.28,32.74,32.74,31.14
NYR,2024,NYR,NYR,Team Level,5on4,61,0.92,0.89,0.88,14749.0,259.16,34.97,22.63,55.78,8.67,157.16,79.78,31.8,34.97,31.8,230.0,129.0,117.0,476.0,30.0,24.0,6.0,59.0,0.0,140.0,106.0,200.0,329.0,6.0,12.0,156.0,15.0,18.0,50.0,250.0,63.0,46.0,7.02,7.61,20.33,6.0,4.0,20.0,476.0,359.0,359.0,7.0,5.92,6.38,6.38,34.5,34.5,32.56,36.7,3.24,1.56,4.98,1.04,11.04,26.14,3.21,3.24,3.21,34.0,14.0,11.0,59.0,3.0,2.0,0.0,1.0,0.0,8.0,34.0,31.0,45.0,4.0,8.0,123.0,30.0,12.0,26.0,36.0,9.0,3.0,1.05,1.11,1.08,2.0,1.0,0.0,59.0,48.0,48.0,24.0,0.36,0.54,0.53,3.07,3.07,3.07
CGY,2024,CGY,CGY,Team Level,other,60,0.48,0.49,0.48,8659.0,122.04,30.36,8.66,21.91,4.09,64.47,40.52,27.47,30.36,27.47,110.0,60.0,73.0,243.0,28.0,3.0,0.0,20.0,1.0,65.0,53.0,82.0,142.0,5.0,10.0,99.0,24.0,13.0,30.0,92.0,33.0,45.0,3.33,3.93,23.11,3.0,5.0,20.0,243.0,170.0,170.0,12.0,2.5,0.54,0.73,32.13,32.13,29.17,134.39,32.85,9.05,23.37,4.33,67.17,44.24,30.99,32.85,30.99,115.0,66.0,70.0,251.0,31.0,13.0,3.0,18.0,1.0,69.0,49.0,84.0,150.0,4.0,8.0,123.0,22.0,16.0,28.0,91.0,42.0,48.0,3.15,5.55,24.14,8.0,4.0,19.0,251.0,181.0,181.0,8.0,2.66,3.87,3.87,31.65,31.65,30.58
CGY,2024,CGY,CGY,Team Level,all,60,0.48,0.51,0.5,218804.0,1883.93,177.88,122.25,475.75,65.08,1029.8,743.26,168.15,177.91,168.17,1735.0,879.0,1135.0,3749.0,152.0,164.0,16.0,405.0,7.0,830.0,1056.0,1583.0,2462.0,240.0,563.0,1725.0,1343.0,324.0,943.0,2004.0,403.0,207.0,54.16,50.38,73.34,56.0,40.0,56.0,3721.68,2614.0,2606.0,430.0,27.31,32.76,32.76,172.43,172.27,165.41,1880.68,189.9,124.66,458.73,63.65,1012.38,738.75,182.29,191.28,183.64,1760.0,829.0,1083.0,3672.0,175.0,176.0,19.0,426.0,9.0,825.0,978.0,1585.0,2414.0,238.0,547.0,2002.0,1199.0,339.0,968.0,1891.0,496.0,202.0,53.52,62.46,73.93,58.0,63.0,54.0,3706.66,2589.0,2609.18,457.0,28.0,38.75,38.75,179.08,180.3,176.41
CGY,2024,CGY,CGY,Team Level,5on5,60,0.48,0.51,0.51,177025.0,1481.71,111.07,91.03,392.95,51.43,812.86,601.65,107.51,111.1,107.54,1346.0,715.0,923.0,2984.0,91.0,127.0,11.0,333.0,4.0,651.0,855.0,1255.0,1970.0,215.0,511.0,1333.0,1252.0,278.0,833.0,1638.0,311.0,112.0,42.61,38.59,29.86,46.0,26.0,19.0,2956.68,2061.0,2053.0,391.0,18.83,24.03,24.03,105.87,105.72,104.16,1451.89,120.41,90.59,372.24,48.96,783.79,591.08,116.93,121.79,118.28,1357.0,651.0,878.0,2886.0,98.0,131.0,13.0,347.0,7.0,631.0,794.0,1259.0,1910.0,216.0,501.0,1545.0,1127.0,278.0,859.0,1539.0,358.0,111.0,42.87,45.55,32.0,42.0,41.0,15.0,2920.66,2008.0,2028.18,428.0,18.82,28.63,28.63,110.54,111.77,110.27
CGY,2024,CGY,CGY,Team Level,4on5,60,0.08,0.12,0.13,16437.0,40.12,3.1,1.96,5.93,1.27,13.23,28.53,3.06,3.1,3.06,45.0,9.0,14.0,68.0,4.0,1.0,0.0,4.0,0.0,3.0,42.0,41.0,50.0,9.0,18.0,140.0,50.0,15.0,26.0,40.0,14.0,0.0,1.13,1.97,0.0,0.0,4.0,0.0,68.0,54.0,54.0,21.0,0.44,0.16,0.16,3.38,3.38,3.34,261.02,33.38,23.5,58.53,9.33,151.68,80.58,31.22,33.38,31.22,250.0,107.0,129.0,486.0,40.0,31.0,2.0,59.0,1.0,116.0,110.0,210.0,317.0,6.0,12.0,184.0,9.0,20.0,57.0,234.0,83.0,40.0,6.73,9.73,16.92,7.0,14.0,19.0,486.0,357.0,357.0,3.0,6.16,5.91,5.91,33.62,33.62,32.37
CGY,2024,CGY,CGY,Team Level,5on4,60,0.91,0.9,0.88,16683.0,240.06,33.35,20.6,54.96,8.29,139.24,72.56,30.11,33.35,30.11,234.0,95.0,125.0,454.0,29.0,33.0,5.0,48.0,2.0,111.0,106.0,205.0,300.0,11.0,24.0,153.0,17.0,18.0,54.0,234.0,45.0,50.0,7.09,5.89,20.36,7.0,5.0,17.0,454.0,329.0,329.0,6.0,5.54,8.03,7.84,31.04,31.04,28.74,33.37,3.26,1.53,4.59,1.02,9.75,22.85,3.16,3.26,3.16,38.0,5.0,6.0,49.0,6.0,1.0,1.0,2.0,0.0,9.0,25.0,32.0,37.0,12.0,26.0,150.0,41.0,25.0,24.0,27.0,13.0,3.0,0.77,1.64,0.86,1.0,4.0,1.0,49.0,43.0,43.0,18.0,0.35,0.34,0.34,3.27,3.27,3.19
STL,2024,STL,STL,Team Level,other,62,0.51,0.54,0.51,8391.0,97.41,20.7,6.97,18.53,3.31,52.02,31.46,19.33,20.7,19.33,96.0,37.0,74.0,207.0,24.0,15.0,8.0,8.0,3.0,46.0,37.0,72.0,109.0,2.0,4.0,115.0,23.0,12.0,24.0,72.0,28.0,33.0,2.96,3.61,14.14,7.0,4.0,13.0,207.0,133.0,133.0,9.0,1.99,5.37,5.37,17.33,17.33,16.76,93.84,19.5,6.29,15.71,2.99,51.45,34.06,18.46,19.5,18.46,85.0,45.0,47.0,177.0,23.0,5.0,1.0,13.0,1.0,41.0,47.0,62.0,107.0,2.0,4.0,81.0,23.0,15.0,25.0,64.0,40.0,26.0,2.6,4.57,12.33,3.0,9.0,11.0,177.0,130.0,130.0,8.0,1.81,1.84,1.84,19.47,19.47,18.84
STL,2024,STL,STL,Team Level,all,62,0.49,0.49,0.49,225695.0,1775.61,169.23,117.27,429.19,58.23,962.72,696.35,162.6,169.59,162.9,1676.0,757.0,1002.0,3435.0,176.0,157.0,27.0,358.0,6.0,729.0,1007.0,1500.0,2257.0,193.0,436.0,1767.0,1501.0,280.0,990.0,1821.0,422.0,190.0,52.67,52.31,64.25,74.0,47.0,55.0,3427.0,2433.0,2428.66,455.0,25.88,36.71,36.71,158.41,158.62,155.47,1868.53,176.69,121.99,455.62,62.71,1015.03,740.95,167.25,177.89,168.41,1751.0,822.0,1014.0,3587.0,186.0,172.0,17.0,400.0,2.0,806.0,1007.0,1565.0,2387.0,181.0,415.0,1691.0,1226.0,309.0,894.0,1924.0,451.0,198.0,53.7,54.86,68.13,65.0,68.0,53.0,3605.31,2573.0,2594.41,408.0,26.89,35.59,35.59,168.0,169.18,164.6
STL,2024,STL,STL,Team Level,5on5,62,0.5,0.49,0.48,189962.0,1436.03,120.09,90.6,360.32,46.67,777.18,574.15,116.35,120.44,116.66,1359.0,610.0,835.0,2804.0,127.0,115.0,16.0,311.0,1.0,583.0,832.0,1232.0,1842.0,182.0,411.0,1402.0,1434.0,249.0,910.0,1503.0,341.0,125.0,42.8,42.58,34.71,65.0,39.0,23.0,2796.0,1969.0,1964.66,427.0,18.73,26.22,26.47,112.34,112.54,111.06,1519.1,120.55,94.72,387.34,51.15,825.12,614.13,116.25,121.75,117.41,1422.0,671.0,870.0,2963.0,117.0,137.0,11.0,349.0,1.0,655.0,834.0,1305.0,1976.0,170.0,390.0,1382.0,1149.0,266.0,816.0,1631.0,338.0,124.0,44.62,41.58,34.34,52.0,48.0,17.0,2981.31,2093.0,2114.41,386.0,19.66,26.13,26.13,114.07,115.25,113.39
STL,2024,STL,STL,Team Level,4on5,62,0.06,0.12,0.14,13968.0,35.3,2.03,1.54,4.91,1.05,11.35,27.11,2.01,2.03,2.01,40.0,8.0,4.0,52.0,1.0,0.0,0.0,3.0,0.0,4.0,40.0,39.0,47.0,2.0,4.0,128.0,23.0,13.0,19.0,41.0,7.0,0.0,1.29,0.74,0.0,1.0,0.0,0.0,52.0,48.0,48.0,15.0,0.36,0.0,0.0,2.39,2.39,2.36,220.67,34.39,19.38,46.9,7.42,126.88,67.03,30.33,34.39,30.33,206.0,96.0,90.0,392.0,42.0,29.0,5.0,35.0,0.0,105.0,91.0,164.0,260.0,6.0,12.0,116.0,12.0,16.0,37.0,188.0,69.0,45.0,5.43,8.19,20.76,8.0,10.0,24.0,392.0,302.0,302.0,5.0,5.05,7.45,7.45,31.98,31.98,29.94
STL,2024,STL,STL,Team Level,5on4,62,0.92,0.87,0.85,13374.0,206.87,26.41,18.15,45.44,7.21,122.17,63.62,24.89,26.41,24.89,181.0,102.0,89.0,372.0,24.0,27.0,3.0,36.0,2.0,96.0,98.0,157.0,259.0,7.0,17.0,122.0,21.0,6.0,37.0,205.0,46.0,32.0,5.61,5.39,15.4,1.0,4.0,19.0,372.0,283.0,283.0,4.0,4.82,5.12,4.87,26.36,26.36,25.29,34.92,2.26,1.6,5.67,1.16,11.58,25.73,2.22,2.26,2.22,38.0,10.0,7.0,55.0,4.0,1.0,0.0,3.0,0.0,5.0,35.0,34.0,44.0,3.0,9.0,112.0,42.0,12.0,16.0,41.0,4.0,3.0,1.04,0.52,0.7,2.0,1.0,1.0,55.0,48.0,48.0,9.0,0.38,0.16,0.16,2.48,2.48,2.44
PIT,2024,PIT,PIT,Team Level,other,63,0.39,0.45,0.46,6911.0,95.4,19.48,7.43,17.78,3.48,51.5,31.33,17.49,19.48,17.49,82.0,49.0,53.0,184.0,22.0,9.0,1.0,10.0,1.0,56.0,33.0,60.0,109.0,3.0,6.0,85.0,27.0,11.0,20.0,72.0,34.0,25.0,2.96,4.3,12.21,6.0,8.0,8.0,184.0,131.0,131.0,10.0,2.13,3.04,3.04,18.56,18.56,17.24,110.94,29.84,8.0,19.55,3.82,57.79,35.99,27.38,29.84,27.38,99.0,56.0,73.0,228.0,35.0,11.0,5.0,15.0,0.0,49.0,45.0,64.0,120.0,2.0,4.0,79.0,26.0,6.0,23.0,76.0,36.0,43.0,3.04,4.76,22.04,6.0,8.0,21.0,228.0,155.0,155.0,10.0,2.29,3.59,3.59,28.54,28.54,26.71
PIT,2024,PIT,PIT,Team Level,all,63,0.49,0.51,0.5,229996.0,2032.4,201.42,142.93,498.79,70.3,1095.59,776.99,189.49,201.05,189.15,1818.0,968.0,1138.0,3924.0,182.0,247.0,22.0,386.0,7.0,877.0,1087.0,1636.0,2604.0,191.0,405.0,1859.0,1238.0,339.0,950.0,2030.0,516.0,240.0,57.31,64.68,79.43,70.0,64.0,48.0,3897.61,2786.0,2767.91,423.0,31.76,53.44,53.44,179.74,179.47,173.91,2024.37,207.52,135.51,489.4,68.71,1093.18,800.68,197.49,209.73,199.57,1907.0,888.0,1029.0,3824.0,228.0,211.0,25.0,391.0,4.0,862.0,1099.0,1679.0,2567.0,206.0,449.0,1700.0,1316.0,320.0,927.0,2038.0,526.0,231.0,58.07,66.36,83.09,85.0,74.0,69.0,3870.8,2795.0,2830.43,453.0,29.98,41.33,41.33,196.17,198.2,192.26
PIT,2024,PIT,PIT,Team Level,5on5,63,0.5,0.51,0.5,189830.0,1616.53,138.96,106.75,413.55,55.56,872.73,639.45,132.68,138.59,132.34,1435.0,792.0,960.0,3187.0,120.0,181.0,15.0,317.0,6.0,700.0,903.0,1315.0,2107.0,175.0,369.0,1482.0,1169.0,297.0,844.0,1679.0,396.0,152.0,46.35,49.79,42.82,57.0,47.0,16.0,3160.61,2227.0,2208.91,387.0,22.18,37.23,37.43,123.7,123.43,120.9,1591.1,136.63,102.54,404.49,54.37,858.61,635.37,131.43,138.84,133.51,1486.0,706.0,825.0,3017.0,158.0,171.0,17.0,312.0,4.0,663.0,884.0,1328.0,2034.0,193.0,425.0,1341.0,1234.0,275.0,824.0,1650.0,405.0,137.0,46.38,51.48,38.77,72.0,62.0,24.0,3063.8,2192.0,2227.43,405.0,21.29,32.38,32.47,125.45,127.48,125.35
PIT,2024,PIT,PIT,Team Level,4on5,63,0.07,0.09,0.1,15866.0,29.8,2.82,1.57,5.11,1.19,9.78,20.53,2.71,2.82,2.71,31.0,10.0,6.0,47.0,1.0,1.0,0.0,3.0,0.0,7.0,29.0,30.0,40.0,7.0,16.0,127.0,30.0,15.0,25.0,32.0,6.0,3.0,0.92,0.89,1.01,0.0,1.0,0.0,47.0,41.0,41.0,19.0,0.36,0.49,0.49,2.69,2.69,2.66,256.48,35.58,21.39,54.73,8.22,154.29,81.79,33.32,35.58,33.32,253.0,103.0,124.0,480.0,32.0,22.0,3.0,58.0,0.0,142.0,102.0,221.0,324.0,10.0,18.0,152.0,12.0,15.0,52.0,243.0,67.0,46.0,6.72,7.8,21.06,5.0,3.0,24.0,480.0,356.0,356.0,13.0,5.59,4.88,4.79,36.38,36.38,34.43
PIT,2024,PIT,PIT,Team Level,5on4,63,0.88,0.84,0.81,17389.0,290.67,40.16,27.18,62.34,10.06,161.58,85.68,36.61,40.16,36.61,270.0,117.0,119.0,506.0,39.0,56.0,6.0,56.0,0.0,114.0,122.0,231.0,348.0,6.0,14.0,165.0,12.0,16.0,61.0,247.0,80.0,60.0,7.08,9.69,23.39,7.0,8.0,24.0,506.0,387.0,387.0,7.0,7.1,12.67,12.47,34.79,34.79,33.11,65.86,5.46,3.58,10.63,2.31,22.49,47.53,5.36,5.46,5.36,69.0,23.0,7.0,99.0,3.0,7.0,0.0,6.0,0.0,8.0,68.0,66.0,89.0,1.0,2.0,128.0,44.0,24.0,28.0,69.0,18.0,5.0,1.93,2.32,1.21,2.0,1.0,0.0,99.0,92.0,92.0,25.0,0.83,0.48,0.48,5.81,5.81,5.78
UTA,2024,UTA,UTA,Team Level,other,61,0.44,0.48,0.48,7896.0,108.17,22.79,7.25,20.74,3.74,55.38,36.11,21.97,22.79,21.97,95.0,51.0,62.0,208.0,20.0,11.0,2.0,12.0,1.0,52.0,50.0,75.0,126.0,1.0,2.0,109.0,15.0,11.0,23.0,68.0,44.0,34.0,3.02,5.31,14.45,2.0,7.0,11.0,208.0,146.0,146.0,9.0,2.11,2.95,2.95,21.95,21.95,21.59,119.36,29.31,7.51,21.66,3.88,58.51,40.12,27.39,29.31,27.39,108.0,53.0,62.0,223.0,31.0,8.0,2.0,15.0,2.0,50.0,55.0,77.0,130.0,3.0,6.0,97.0,23.0,9.0,24.0,78.0,42.0,41.0,3.04,5.22,21.06,3.0,8.0,20.0,223.0,161.0,161.0,13.0,2.2,3.09,3.09,28.41,28.41,26.72
UTA,2024,UTA,UTA,Team Level,all,61,0.51,0.51,0.52,223005.0,1971.46,193.21,125.57,481.04,66.53,1065.93,766.77,184.96,193.68,185.44,1724.0,976.0,1081.0,3781.0,171.0,198.0,21.0,332.0,8.0,919.0,1072.0,1553.0,2529.0,218.0,521.0,1819.0,1055.0,292.0,1047.0,1956.0,536.0,208.0,57.18,64.65,71.39,52.0,66.0,53.0,3800.62,2700.0,2712.27,494.0,27.62,40.71,40.71,180.06,180.68,176.8,1855.08,185.91,119.62,452.24,62.0,974.75,720.48,178.52,186.25,178.89,1703.0,812.0,1054.0,3569.0,179.0,172.0,28.0,342.0,5.0,875.0,942.0,1524.0,2336.0,213.0,489.0,1746.0,1451.0,333.0,874.0,1812.0,510.0,193.0,53.53,62.72,69.66,62.0,55.0,62.0,3565.88,2515.0,2517.06,411.0,26.69,37.14,37.18,175.42,175.92,171.25
UTA,2024,UTA,UTA,Team Level,5on5,61,0.52,0.53,0.53,181370.0,1601.53,132.33,97.98,408.72,54.44,867.07,636.53,126.74,132.8,127.21,1393.0,805.0,901.0,3099.0,114.0,167.0,17.0,279.0,7.0,740.0,891.0,1279.0,2084.0,195.0,473.0,1387.0,999.0,248.0,933.0,1668.0,403.0,127.0,48.03,48.96,35.34,44.0,50.0,20.0,3118.62,2198.0,2210.26,442.0,20.28,31.51,31.54,121.01,121.63,119.6,1422.6,120.48,85.7,363.66,47.66,747.17,569.33,116.94,120.82,117.3,1300.0,634.0,818.0,2752.0,111.0,133.0,19.0,272.0,2.0,663.0,753.0,1189.0,1823.0,197.0,455.0,1364.0,1372.0,274.0,762.0,1449.0,368.0,117.0,42.33,45.71,32.45,50.0,38.0,23.0,2748.88,1934.0,1936.06,370.0,17.82,27.63,27.67,110.63,111.12,109.53
UTA,2024,UTA,UTA,Team Level,4on5,61,0.08,0.09,0.1,17357.0,32.69,2.89,1.48,5.08,1.13,10.13,22.3,2.81,2.89,2.81,31.0,12.0,10.0,53.0,2.0,1.0,0.0,0.0,0.0,4.0,36.0,29.0,41.0,11.0,24.0,165.0,29.0,19.0,35.0,29.0,9.0,5.0,0.65,1.05,1.19,1.0,1.0,0.0,53.0,43.0,43.0,31.0,0.34,0.18,0.18,3.05,3.05,2.97,275.94,32.72,24.66,60.99,9.2,157.2,85.26,30.84,32.72,30.84,251.0,119.0,164.0,534.0,32.0,30.0,6.0,53.0,1.0,149.0,105.0,219.0,338.0,8.0,16.0,143.0,20.0,28.0,60.0,250.0,88.0,32.0,7.02,10.29,15.41,6.0,7.0,19.0,534.0,370.0,370.0,4.0,6.29,6.28,6.28,32.72,32.72,31.36
UTA,2024,UTA,UTA,Team Level,5on4,61,0.91,0.88,0.86,16382.0,229.07,35.2,18.87,46.5,7.23,133.35,71.84,33.44,35.2,33.44,205.0,108.0,108.0,421.0,35.0,19.0,2.0,41.0,0.0,123.0,95.0,170.0,278.0,11.0,22.0,158.0,12.0,14.0,56.0,191.0,80.0,42.0,5.48,9.32,20.41,5.0,8.0,22.0,421.0,313.0,313.0,12.0,4.89,6.07,6.04,34.06,34.06,32.64,37.17,3.4,1.75,5.94,1.26,11.87,25.78,3.35,3.4,3.35,44.0,6.0,10.0,60.0,5.0,1.0,1.0,2.0,0.0,13.0,29.0,39.0,45.0,5.0,12.0,142.0,36.0,22.0,28.0,35.0,12.0,3.0,1.15,1.51,0.74,3.0,2.0,0.0,60.0,50.0,50.0,24.0,0.4,0.13,0.13,3.66,3.66,3.64
MTL,2024,MTL,MTL,Team Level,other,61,0.4,0.45,0.47,8714.0,102.24,19.29,7.16,18.5,3.57,57.4,35.09,18.15,19.29,18.15,86.0,55.0,48.0,189.0,22.0,5.0,1.0,16.0,3.0,56.0,39.0,64.0,119.0,7.0,19.0,105.0,33.0,17.0,23.0,78.0,36.0,27.0,3.37,4.19,11.73,4.0,7.0,11.0,189.0,141.0,141.0,5.0,2.05,1.33,1.33,20.01,20.01,18.86,117.73,29.05,8.26,20.32,3.82,60.09,36.47,26.57,29.05,26.57,112.0,46.0,69.0,227.0,23.0,16.0,1.0,18.0,1.0,55.0,45.0,89.0,135.0,4.0,11.0,95.0,27.0,7.0,21.0,76.0,42.0,40.0,3.49,5.57,19.99,2.0,7.0,14.0,227.0,158.0,158.0,8.0,2.43,5.87,5.87,25.61,25.61,24.57
MTL,2024,MTL,MTL,Team Level,all,61,0.45,0.47,0.47,222134.0,1749.38,176.98,116.61,419.67,59.5,948.57,690.68,170.71,175.89,169.63,1583.0,829.0,1008.0,3420.0,182.0,157.0,23.0,313.0,11.0,788.0,961.0,1401.0,2230.0,238.0,515.0,1713.0,1486.0,303.0,858.0,1714.0,520.0,178.0,53.57,63.94,59.47,73.0,59.0,50.0,3388.24,2412.0,2392.03,375.0,25.76,32.34,33.13,169.61,168.35,164.42,1984.65,212.52,133.25,467.99,65.95,1054.65,761.63,199.57,215.26,202.13,1768.0,928.0,1155.0,3851.0,202.0,207.0,25.0,363.0,3.0,822.0,1099.0,1566.0,2494.0,220.0,475.0,1669.0,1311.0,300.0,850.0,1909.0,530.0,257.0,57.14,65.91,89.48,76.0,75.0,51.0,3891.13,2696.0,2724.78,397.0,29.73,50.03,50.13,192.12,194.26,188.97
