lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847804384793598481522,2024,Malenstyn/Krebs/Lafferty,BUF,line,5on5,19,5602.0,97.0,0.37,0.47,0.46,36.1,2.58,2.28,8.82,1.14,20.42,14.76,2.5,2.66,2.58,32.0,18.0,28.0,78.0,3.0,1.0,0.0,11.0,0.0,12.0,23.0,29.0,47.0,16.0,35.0,57.0,67.0,6.0,27.0,40.0,7.0,3.0,0.99,0.88,0.71,2.0,1.0,0.0,80.6,50.0,51.27,15.0,0.47,0.28,0.28,2.77,2.85,2.77,45.01,4.3,2.82,11.17,1.47,21.97,17.27,4.12,4.14,3.96,38.0,21.0,29.0,88.0,3.0,6.0,1.0,5.0,0.0,22.0,23.0,35.0,56.0,10.0,23.0,38.0,62.0,7.0,19.0,39.0,14.0,6.0,1.0,1.78,1.53,0.0,2.0,1.0,83.78,59.0,56.52,11.0,0.59,1.44,1.44,3.46,3.36,3.32
847531484757548478445,2024,Lee/Nelson/Barzal,NYI,line,5on5,12,3666.0,103.0,0.62,0.6,0.56,39.41,3.55,2.5,10.63,1.43,21.27,15.62,3.35,3.73,3.52,38.0,17.0,31.0,86.0,7.0,5.0,0.0,7.0,0.0,18.0,18.0,31.0,48.0,0.0,0.0,30.0,18.0,1.0,12.0,39.0,12.0,4.0,1.17,1.41,0.96,4.0,3.0,0.0,89.53,55.0,57.42,5.0,0.53,0.83,0.83,3.24,3.41,3.27,32.28,2.15,1.96,8.09,0.98,17.15,12.68,2.11,2.09,2.05,28.0,15.0,14.0,57.0,2.0,3.0,0.0,5.0,0.0,15.0,18.0,26.0,41.0,2.0,4.0,32.0,20.0,4.0,25.0,34.0,7.0,2.0,0.93,0.79,0.43,0.0,1.0,1.0,55.44,43.0,42.15,15.0,0.41,0.46,0.46,2.1,2.04,2.03
84815468482142,2024,York/Drysdale,PHI,pairing,5on5,20,1243.0,164.0,0.48,0.56,0.48,8.0,0.74,0.57,2.12,0.33,4.64,3.58,0.71,0.77,0.74,8.0,4.0,10.0,22.0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,8.0,12.0,1.0,2.0,5.0,10.0,0.0,4.0,10.0,1.0,1.0,0.28,0.08,0.38,0.0,0.0,0.0,22.52,12.0,12.18,2.0,0.12,0.38,0.38,0.48,0.5,0.49,9.36,0.81,0.64,2.01,0.3,5.16,4.07,0.81,0.81,0.81,8.0,5.0,4.0,17.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,10.0,1.0,2.0,3.0,8.0,3.0,7.0,9.0,4.0,0.0,0.37,0.44,0.0,1.0,2.0,0.0,17.14,13.0,13.16,3.0,0.13,0.0,0.0,0.94,0.94,0.94
84793258479369,2024,McAvoy/Peeke,BOS,pairing,5on5,29,1257.0,249.0,0.52,0.35,0.39,8.43,0.61,0.49,2.07,0.24,4.06,3.53,0.58,0.59,0.56,9.0,2.0,1.0,12.0,0.0,1.0,0.0,4.0,0.0,1.0,5.0,9.0,11.0,2.0,4.0,2.0,7.0,3.0,3.0,9.0,1.0,1.0,0.18,0.09,0.34,0.0,0.0,0.0,11.79,11.0,10.92,1.0,0.1,0.34,0.34,0.37,0.37,0.36,12.05,0.57,0.59,2.99,0.39,6.61,5.86,0.57,0.59,0.59,11.0,6.0,5.0,22.0,2.0,0.0,0.0,2.0,0.0,4.0,9.0,9.0,15.0,1.0,2.0,0.0,7.0,1.0,6.0,15.0,2.0,0.0,0.31,0.26,0.0,1.0,1.0,0.0,22.47,17.0,17.59,2.0,0.12,0.0,0.0,0.69,0.72,0.72
84765258480145,2024,Pionk/Miller,WPG,pairing,5on5,21,1667.0,187.0,0.71,0.46,0.5,12.96,1.55,0.96,3.32,0.54,6.07,4.56,1.43,1.59,1.47,10.0,7.0,5.0,22.0,3.0,4.0,0.0,0.0,0.0,1.0,9.0,7.0,14.0,0.0,0.0,3.0,4.0,4.0,4.0,10.0,5.0,2.0,0.29,0.67,0.59,1.0,2.0,0.0,22.28,17.0,17.16,4.0,0.21,0.82,0.82,0.94,0.97,0.95,11.95,0.64,0.7,2.98,0.42,6.84,5.43,0.63,0.61,0.6,11.0,6.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,11.0,17.0,2.0,4.0,8.0,14.0,3.0,7.0,14.0,3.0,0.0,0.31,0.33,0.0,0.0,0.0,0.0,25.56,17.0,16.76,4.0,0.14,0.0,0.0,0.78,0.75,0.74
847515184757548478115,2024,Engvall/Nelson/Palmieri,NYI,line,5on5,15,1517.0,155.0,0.2,0.27,0.27,9.7,0.68,0.56,2.78,0.34,5.01,3.63,0.67,0.64,0.63,11.0,2.0,4.0,17.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,11.0,13.0,2.0,4.0,8.0,5.0,3.0,5.0,11.0,1.0,1.0,0.26,0.14,0.28,0.0,0.0,0.0,16.21,13.0,12.34,2.0,0.12,0.33,0.33,0.47,0.45,0.44,26.44,2.65,1.76,6.7,0.87,14.28,9.75,2.57,2.68,2.61,26.0,10.0,10.0,46.0,2.0,5.0,1.0,3.0,0.0,16.0,10.0,24.0,34.0,2.0,4.0,8.0,14.0,7.0,3.0,24.0,10.0,2.0,0.52,1.5,0.62,1.0,0.0,1.0,48.91,36.0,37.27,1.0,0.37,1.14,1.14,1.87,1.91,1.9
84751798477220,2024,Schmidt/Kulikov,FLA,pairing,5on5,41,3306.0,290.0,0.42,0.45,0.38,11.89,0.79,0.72,2.95,0.39,6.83,5.31,0.79,0.83,0.83,11.0,6.0,14.0,31.0,2.0,0.0,0.0,6.0,0.0,5.0,4.0,9.0,15.0,2.0,4.0,14.0,19.0,9.0,16.0,15.0,1.0,1.0,0.47,0.1,0.22,2.0,0.0,0.0,32.66,17.0,17.66,8.0,0.15,0.0,0.0,0.94,0.98,0.98,19.48,1.1,1.06,5.16,0.64,11.48,8.56,1.1,1.13,1.12,15.0,13.0,10.0,38.0,0.0,1.0,0.0,5.0,0.0,9.0,13.0,15.0,28.0,2.0,4.0,11.0,26.0,5.0,17.0,25.0,2.0,1.0,0.52,0.23,0.35,0.0,0.0,0.0,38.62,28.0,28.24,8.0,0.21,0.12,0.12,1.2,1.22,1.21
847398684827458483445,2024,Gauthier/McTavish/Killorn,ANA,line,5on5,9,991.0,90.0,0.81,0.68,0.82,6.41,0.46,0.5,1.59,0.2,3.79,2.47,0.46,0.42,0.42,4.0,5.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,9.0,1.0,2.0,8.0,3.0,3.0,2.0,7.0,2.0,0.0,0.25,0.21,0.0,0.0,0.0,0.0,13.93,9.0,8.32,0.0,0.1,0.0,0.0,0.56,0.52,0.52,1.46,0.11,0.07,0.29,0.04,0.86,0.63,0.11,0.11,0.11,2.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,9.0,10.0,2.0,5.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,7.54,2.0,2.13,3.0,0.01,0.0,0.0,0.12,0.13,0.13
847415784775038478904,2024,Pacioretty/Domi/Lorentz,TOR,line,5on5,2,670.0,24.0,0.44,0.53,0.54,5.37,0.36,0.31,1.38,0.16,2.56,2.24,0.36,0.37,0.37,5.0,2.0,3.0,10.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,5.0,7.0,0.0,0.0,6.0,8.0,3.0,2.0,5.0,2.0,0.0,0.08,0.28,0.0,0.0,0.0,0.0,10.09,7.0,7.08,1.0,0.06,0.16,0.16,0.27,0.27,0.27,4.27,0.46,0.36,0.86,0.15,2.54,1.63,0.45,0.46,0.45,3.0,3.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,1.0,2.0,5.0,6.0,0.0,2.0,4.0,1.0,1.0,0.16,0.09,0.22,0.0,0.0,0.0,9.07,6.0,6.1,2.0,0.07,0.22,0.22,0.32,0.31,0.31
84752188480803,2024,Ekholm/Bouchard,EDM,pairing,5on5,50,48549.0,51.0,0.6,0.61,0.6,503.8,43.81,32.34,125.6,16.49,268.81,198.96,42.31,43.88,42.38,469.0,217.0,279.0,965.0,40.0,52.0,6.0,110.0,0.0,229.0,255.0,429.0,646.0,31.0,70.0,416.0,148.0,82.0,219.0,518.0,122.0,46.0,15.75,15.02,13.05,16.0,18.0,6.0,965.48,686.0,689.09,86.0,6.72,10.83,10.97,39.56,39.72,38.97,338.4,29.01,21.0,85.71,11.32,179.9,133.05,28.26,28.91,28.16,303.0,157.0,161.0,621.0,28.0,29.0,3.0,62.0,0.0,131.0,210.0,275.0,432.0,54.0,114.0,412.0,247.0,69.0,215.0,343.0,89.0,28.0,10.07,11.01,7.93,13.0,10.0,5.0,617.32,460.0,458.29,94.0,4.37,6.65,6.65,26.73,26.67,26.27
847637484780998479941,2024,Kuraly/Danforth/Labanc,CBJ,line,5on5,4,1193.0,25.0,0.38,0.58,0.59,8.69,0.26,0.46,2.27,0.32,5.08,4.62,0.25,0.27,0.27,5.0,8.0,9.0,22.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,5.0,13.0,2.0,4.0,7.0,10.0,1.0,1.0,13.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,22.33,13.0,13.42,1.0,0.09,0.01,0.01,0.34,0.35,0.35,5.74,0.41,0.33,1.52,0.22,3.88,2.63,0.41,0.41,0.41,4.0,5.0,7.0,16.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,2.0,11.0,10.0,1.0,5.0,8.0,0.0,1.0,0.2,0.0,0.22,1.0,0.0,0.0,15.75,9.0,9.15,2.0,0.07,0.02,0.02,0.46,0.46,0.46
847627884808408484938,2024,Blackwell/Bck/Hyry,DAL,line,5on5,5,2275.0,16.0,0.42,0.53,0.45,18.07,1.36,1.03,5.11,0.63,8.97,6.91,1.29,1.39,1.32,14.0,10.0,24.0,48.0,1.0,2.0,0.0,0.0,0.0,12.0,9.0,13.0,23.0,2.0,4.0,21.0,12.0,5.0,15.0,21.0,1.0,2.0,0.61,0.12,0.63,0.0,0.0,1.0,50.58,24.0,24.78,7.0,0.22,0.35,0.35,1.22,1.26,1.23,21.01,1.86,1.42,6.03,0.87,10.89,7.93,1.56,1.85,1.55,18.0,11.0,14.0,43.0,1.0,2.0,0.0,5.0,0.0,9.0,12.0,17.0,28.0,3.0,6.0,12.0,12.0,3.0,12.0,22.0,5.0,2.0,0.6,0.62,0.64,0.0,1.0,0.0,41.88,29.0,28.42,4.0,0.3,0.64,0.64,1.52,1.5,1.35
84745748478465,2024,Brisebois/Myers,VAN,pairing,5on5,3,1595.0,14.0,0.48,0.46,0.49,13.09,0.72,0.72,3.57,0.46,7.87,5.67,0.71,0.72,0.71,10.0,9.0,5.0,24.0,1.0,2.0,0.0,2.0,0.0,8.0,6.0,9.0,18.0,2.0,4.0,6.0,14.0,2.0,2.0,17.0,1.0,1.0,0.38,0.12,0.21,1.0,0.0,0.0,24.7,19.0,19.59,0.0,0.14,0.23,0.23,0.63,0.64,0.63,13.96,0.79,0.75,3.35,0.45,8.32,6.34,0.79,0.81,0.81,14.0,6.0,8.0,28.0,0.0,0.0,0.0,3.0,0.0,6.0,11.0,14.0,20.0,0.0,0.0,12.0,11.0,0.0,4.0,18.0,2.0,0.0,0.47,0.32,0.0,0.0,0.0,0.0,28.13,20.0,20.13,4.0,0.15,0.0,0.0,0.94,0.97,0.96
847688084782338478440,2024,Mangiapane/Strome/Wilson,WSH,line,5on5,7,1946.0,67.0,0.41,0.45,0.44,11.29,1.11,0.78,2.89,0.38,6.29,4.55,1.06,1.07,1.02,12.0,4.0,6.0,22.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,12.0,16.0,1.0,2.0,23.0,13.0,2.0,5.0,11.0,4.0,1.0,0.34,0.44,0.34,0.0,0.0,0.0,21.47,16.0,15.58,0.0,0.16,0.34,0.34,0.94,0.91,0.88,15.42,1.58,0.86,4.23,0.52,7.1,5.71,1.5,1.58,1.49,10.0,10.0,7.0,27.0,1.0,3.0,1.0,1.0,0.0,7.0,8.0,9.0,19.0,2.0,4.0,20.0,11.0,2.0,4.0,14.0,4.0,2.0,0.4,0.68,0.5,0.0,0.0,1.0,26.42,20.0,19.76,1.0,0.18,0.65,0.65,1.12,1.12,1.11
84780138482144,2024,Walman/Thompson,SJS,pairing,5on5,10,1021.0,65.0,0.45,0.54,0.54,10.99,0.85,0.65,3.04,0.4,5.63,4.42,0.83,0.85,0.83,6.0,9.0,6.0,21.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,6.0,15.0,2.0,4.0,8.0,7.0,0.0,3.0,12.0,3.0,0.0,0.42,0.43,0.0,0.0,0.0,0.0,20.03,15.0,14.36,2.0,0.14,0.21,0.21,0.78,0.77,0.76,9.52,1.04,0.69,2.07,0.29,5.12,3.78,1.04,1.09,1.08,9.0,4.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,13.0,0.0,0.0,7.0,3.0,0.0,4.0,8.0,3.0,2.0,0.2,0.28,0.57,0.0,0.0,0.0,19.48,13.0,13.53,4.0,0.14,0.0,0.0,1.19,1.23,1.23
84757508478408,2024,Merrill/Dermott,MIN,pairing,5on5,5,1310.0,28.0,0.25,0.49,0.45,9.6,0.3,0.46,2.87,0.33,4.94,4.09,0.3,0.31,0.3,8.0,5.0,7.0,20.0,1.0,0.0,0.0,2.0,0.0,7.0,3.0,7.0,12.0,2.0,6.0,8.0,5.0,0.0,3.0,13.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,19.61,13.0,12.82,2.0,0.1,0.0,0.0,0.4,0.4,0.39,11.12,0.89,0.77,2.82,0.41,6.65,4.48,0.87,0.87,0.85,10.0,6.0,5.0,21.0,1.0,1.0,0.0,3.0,0.0,4.0,7.0,9.0,15.0,1.0,2.0,12.0,5.0,0.0,3.0,13.0,2.0,1.0,0.36,0.3,0.22,1.0,0.0,0.0,20.22,16.0,15.57,3.0,0.16,0.22,0.22,0.83,0.83,0.81
84706008480058,2024,Suter/Joseph,STL,pairing,5on5,13,1442.0,93.0,0.42,0.44,0.41,10.44,1.04,0.72,2.19,0.3,5.62,4.13,1.02,1.07,1.05,11.0,3.0,4.0,18.0,2.0,0.0,0.0,1.0,0.0,2.0,9.0,9.0,12.0,2.0,4.0,5.0,7.0,0.0,7.0,9.0,5.0,0.0,0.35,0.69,0.0,1.0,1.0,0.0,18.24,14.0,14.29,6.0,0.15,0.0,0.0,1.19,1.23,1.21,15.29,1.43,0.96,3.3,0.47,7.79,6.05,1.41,1.43,1.41,17.0,3.0,3.0,23.0,4.0,2.0,0.0,2.0,0.0,5.0,7.0,13.0,16.0,1.0,2.0,10.0,10.0,2.0,7.0,15.0,4.0,1.0,0.55,0.58,0.3,2.0,2.0,0.0,23.31,20.0,20.2,2.0,0.2,0.32,0.32,1.31,1.32,1.31
847690584774168477444,2024,Burakovsky/Stephenson/Bjorkstrand,SEA,line,5on5,12,5745.0,48.0,0.48,0.49,0.47,49.82,4.24,3.09,13.36,1.72,27.33,20.26,4.09,4.29,4.15,55.0,15.0,28.0,98.0,6.0,9.0,1.0,9.0,0.0,19.0,27.0,49.0,64.0,5.0,13.0,51.0,28.0,13.0,26.0,53.0,11.0,6.0,1.27,1.34,1.63,2.0,3.0,1.0,96.88,70.0,70.29,13.0,0.64,2.02,2.02,2.86,2.89,2.85,54.7,4.56,3.37,14.64,1.94,30.99,22.5,4.38,4.47,4.3,51.0,27.0,24.0,102.0,5.0,7.0,1.0,11.0,0.0,27.0,28.0,46.0,73.0,6.0,15.0,43.0,30.0,7.0,25.0,62.0,10.0,6.0,1.59,1.24,1.73,2.0,2.0,1.0,102.12,78.0,77.7,15.0,0.7,1.5,1.5,3.76,3.73,3.66
84778458480796,2024,Fehervary/Van Riemsdyk,WSH,pairing,5on5,47,11868.0,278.0,0.43,0.41,0.43,73.94,6.65,4.87,18.52,2.43,40.8,29.74,6.51,6.94,6.8,60.0,43.0,47.0,150.0,7.0,6.0,1.0,17.0,0.0,26.0,47.0,53.0,96.0,7.0,17.0,92.0,78.0,15.0,52.0,76.0,19.0,8.0,2.11,2.4,2.14,4.0,1.0,2.0,157.98,103.0,108.09,20.0,1.01,1.33,1.38,6.27,6.57,6.53,101.94,8.93,6.51,25.69,3.38,52.5,40.0,8.63,8.77,8.48,96.0,41.0,77.0,214.0,10.0,7.0,2.0,16.0,0.0,54.0,50.0,86.0,127.0,8.0,19.0,77.0,63.0,18.0,55.0,98.0,29.0,10.0,2.62,3.77,2.54,4.0,4.0,2.0,205.83,137.0,133.21,27.0,1.36,1.49,1.49,8.8,8.64,8.54
84784548480800,2024,Hughes/Juulsen,VAN,pairing,5on5,24,2200.0,205.0,0.45,0.63,0.58,21.38,1.41,1.34,5.43,0.7,12.0,9.1,1.39,1.38,1.35,24.0,6.0,12.0,42.0,1.0,2.0,0.0,4.0,0.0,6.0,17.0,23.0,29.0,3.0,6.0,17.0,22.0,4.0,5.0,26.0,2.0,2.0,0.72,0.19,0.5,1.0,0.0,0.0,40.33,30.0,28.89,3.0,0.28,0.31,0.31,1.38,1.34,1.31,15.84,1.72,1.0,3.79,0.52,8.51,6.46,1.67,1.77,1.72,19.0,3.0,3.0,25.0,2.0,1.0,1.0,4.0,0.0,7.0,8.0,17.0,20.0,2.0,4.0,6.0,17.0,4.0,8.0,16.0,4.0,2.0,0.5,0.57,0.65,1.0,0.0,1.0,26.32,22.0,23.22,5.0,0.21,0.34,0.34,1.58,1.64,1.6
847647484800028481032,2024,Cotter/Hischier/Noesen,NJD,line,5on5,11,872.0,144.0,0.23,0.5,0.55,8.37,0.47,0.47,1.82,0.28,5.21,3.74,0.47,0.44,0.44,7.0,5.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,6.0,11.0,3.0,6.0,4.0,10.0,2.0,3.0,11.0,1.0,0.0,0.39,0.08,0.0,1.0,0.0,0.0,16.0,12.0,11.62,2.0,0.1,0.0,0.0,0.57,0.53,0.53,7.65,1.55,0.56,1.78,0.26,3.45,2.4,1.41,1.54,1.41,9.0,1.0,7.0,17.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,7.0,8.0,1.0,2.0,8.0,8.0,1.0,5.0,4.0,4.0,2.0,0.13,0.59,0.83,1.0,0.0,1.0,17.37,10.0,10.11,1.0,0.12,0.73,0.73,0.94,0.93,0.91
84793988480069,2024,Girard/Makar,COL,pairing,5on5,41,8344.0,260.0,0.58,0.55,0.54,80.49,7.61,5.54,19.53,2.71,43.2,31.41,7.35,7.5,7.24,73.0,37.0,54.0,164.0,9.0,8.0,2.0,11.0,1.0,40.0,41.0,64.0,101.0,6.0,15.0,60.0,34.0,10.0,41.0,77.0,24.0,9.0,2.36,2.92,2.33,2.0,4.0,3.0,162.0,110.0,108.78,15.0,1.15,1.84,1.84,6.93,6.85,6.72,70.6,5.62,4.35,17.79,2.19,37.29,27.76,5.47,5.65,5.5,61.0,34.0,39.0,134.0,7.0,8.0,3.0,13.0,0.0,26.0,41.0,54.0,88.0,7.0,17.0,81.0,42.0,5.0,33.0,73.0,15.0,7.0,1.76,1.98,1.88,2.0,3.0,2.0,135.66,95.0,95.19,17.0,0.9,1.66,1.66,4.86,4.94,4.86
847794984794208482175,2024,Tuch/Thompson/Peterka,BUF,line,5on5,22,10800.0,55.0,0.59,0.56,0.58,105.65,8.63,6.94,28.15,3.48,57.39,40.4,8.21,8.58,8.16,97.0,48.0,62.0,207.0,11.0,10.0,1.0,14.0,0.0,52.0,58.0,86.0,134.0,6.0,15.0,95.0,51.0,16.0,47.0,112.0,25.0,8.0,3.4,3.02,2.21,5.0,5.0,1.0,205.48,145.0,144.22,26.0,1.44,2.37,2.37,7.7,7.64,7.47,74.46,6.1,4.98,20.03,2.75,40.28,29.85,5.97,6.22,6.09,77.0,27.0,56.0,160.0,7.0,13.0,2.0,19.0,0.0,28.0,37.0,70.0,97.0,7.0,17.0,120.0,61.0,11.0,67.0,78.0,20.0,6.0,2.08,2.59,1.44,1.0,4.0,2.0,162.73,104.0,105.87,39.0,1.03,1.66,1.66,5.48,5.6,5.56
848102884810688483808,2024,Kuzmenko/Sharangovich/Pospisil,CGY,line,5on5,3,1160.0,10.0,0.49,0.51,0.48,8.92,0.56,0.66,2.21,0.34,5.32,3.91,0.55,0.58,0.57,10.0,3.0,7.0,20.0,2.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,11.0,1.0,2.0,11.0,14.0,2.0,5.0,10.0,3.0,0.0,0.27,0.29,0.0,1.0,1.0,0.0,20.62,13.0,13.15,1.0,0.14,0.0,0.0,0.7,0.72,0.7,10.25,0.58,0.59,2.37,0.32,5.75,4.4,0.57,0.56,0.56,9.0,5.0,5.0,19.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,9.0,14.0,1.0,2.0,6.0,9.0,2.0,3.0,12.0,2.0,0.0,0.31,0.26,0.0,0.0,0.0,0.0,18.85,14.0,13.75,1.0,0.12,0.0,0.0,0.7,0.68,0.68
84764578476467,2024,Oleksiak/Larsson,SEA,pairing,5on5,50,4736.0,319.0,0.28,0.3,0.34,26.84,1.53,1.45,6.81,0.87,14.04,12.29,1.52,1.54,1.54,21.0,16.0,10.0,47.0,2.0,2.0,0.0,2.0,0.0,12.0,19.0,19.0,35.0,6.0,23.0,27.0,32.0,5.0,23.0,31.0,5.0,1.0,0.64,0.67,0.21,2.0,0.0,0.0,46.7,37.0,37.02,13.0,0.3,0.22,0.22,1.6,1.63,1.63,51.74,3.92,3.15,12.84,1.8,28.04,22.24,3.79,4.06,3.92,47.0,25.0,37.0,109.0,6.0,4.0,0.0,10.0,0.0,23.0,29.0,41.0,66.0,2.0,7.0,23.0,22.0,7.0,20.0,58.0,11.0,3.0,1.58,1.61,0.73,3.0,3.0,0.0,111.0,72.0,73.44,7.0,0.63,0.84,0.84,3.72,3.83,3.8
84775048480145,2024,Morrissey/Pionk,WPG,pairing,5on5,44,6120.0,261.0,0.53,0.5,0.52,49.94,4.1,3.21,13.51,1.62,25.94,19.62,3.83,4.09,3.83,50.0,18.0,25.0,93.0,2.0,6.0,0.0,14.0,0.0,29.0,17.0,48.0,66.0,7.0,14.0,39.0,22.0,8.0,27.0,52.0,12.0,4.0,1.66,1.45,0.98,2.0,0.0,0.0,92.37,68.0,67.68,9.0,0.67,1.09,1.09,3.68,3.71,3.59,46.56,3.6,2.97,12.16,1.56,24.89,17.82,3.52,3.57,3.49,39.0,24.0,29.0,92.0,4.0,3.0,1.0,10.0,2.0,17.0,27.0,35.0,59.0,9.0,18.0,60.0,33.0,8.0,23.0,50.0,10.0,3.0,1.4,1.41,0.79,1.0,2.0,1.0,92.25,63.0,63.19,12.0,0.62,0.55,0.55,3.66,3.62,3.59
847410284780208481596,2024,Perron/Pinto/Amadio,OTT,line,5on5,8,3347.0,24.0,0.62,0.6,0.6,35.76,2.8,2.14,10.45,1.29,19.0,13.32,2.65,2.72,2.57,36.0,13.0,15.0,64.0,1.0,3.0,0.0,7.0,0.0,20.0,18.0,35.0,48.0,4.0,11.0,33.0,18.0,4.0,19.0,40.0,5.0,4.0,0.95,0.55,1.3,1.0,0.0,0.0,61.43,49.0,47.11,10.0,0.45,0.75,0.75,2.5,2.42,2.37,23.22,1.68,1.34,5.68,0.74,12.53,10.03,1.65,1.78,1.74,22.0,10.0,11.0,43.0,1.0,1.0,0.0,2.0,0.0,12.0,16.0,21.0,31.0,4.0,11.0,33.0,26.0,6.0,13.0,28.0,1.0,3.0,0.69,0.18,0.8,1.0,0.0,0.0,44.82,32.0,33.08,8.0,0.28,0.33,0.33,1.63,1.71,1.69
847887384827458483445,2024,Gauthier/McTavish/Terry,ANA,line,5on5,10,915.0,85.0,0.67,0.48,0.57,10.31,0.66,0.47,2.56,0.31,4.66,4.34,0.65,0.68,0.66,11.0,2.0,1.0,14.0,1.0,1.0,0.0,3.0,0.0,5.0,3.0,10.0,12.0,0.0,0.0,5.0,5.0,0.0,4.0,11.0,1.0,1.0,0.21,0.11,0.34,1.0,0.0,0.0,13.88,13.0,12.99,1.0,0.09,0.34,0.34,0.41,0.41,0.41,7.14,0.33,0.38,1.98,0.22,4.15,2.94,0.33,0.32,0.32,6.0,4.0,5.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,6.0,10.0,1.0,2.0,10.0,6.0,1.0,2.0,9.0,1.0,0.0,0.24,0.08,0.0,0.0,0.0,0.0,15.16,10.0,9.95,2.0,0.08,0.0,0.0,0.4,0.39,0.39
