playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478434,2024,Keegan Kolesar,VGK,R,5on5,53,40404.0,872.0,23.27,0.52,0.51,0.51,0.5,0.52,0.51,391.0,63.35,7.36,4.37,15.3,2.21,31.23,23.54,7.08,7.49,7.22,6.0,5.0,55.0,29.0,19.0,103.0,20.0,9.0,6.0,2.0,6.0,1.0,29.0,33.0,46.0,75.0,10.0,32.0,4.0,155.0,8.0,22.0,51.0,23.0,10.0,1.66,2.96,2.74,2.0,5.0,2.0,104.26,84.0,85.21,6.0,0.93,1.1,2.21,6.06,6.18,6.07,872.0,97.0,112.0,172.0,491.0,152.0,110.0,110.0,500.0,4.0,5.0,124753.0,32.0,30.0,10.0,34.0,355.11,32.11,30.65,32.21,30.78,344.0,145.0,192.0,681.0,28.0,40.0,6.0,367.0,83.0,39.0,10.72,10.46,10.92,10.0,13.0,5.0,685.12,489.0,493.0,4.81,9.46,9.46,27.45,27.57,26.87,328.99,29.59,28.26,29.63,28.3,279.0,165.0,198.0,642.0,27.0,40.0,7.0,325.0,84.0,35.0,9.66,10.64,9.29,10.0,8.0,9.0,641.64,444.0,443.88,4.37,7.84,8.03,25.93,25.97,25.43,89.42,85.86,2030.0,2002.0,2.17,0.33,37.0,21.0,28.0,14.0
8478434,2024,Keegan Kolesar,VGK,R,4on5,53,1907.0,56.0,11.29,0.13,0.13,0.13,0.1,0.17,0.11,153.0,2.82,0.18,0.11,0.34,0.09,0.95,2.32,0.18,0.18,0.18,1.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.03,0.0,0.0,0.21,0.21,0.21,56.0,1.0,13.0,3.0,39.0,2.0,10.0,12.0,32.0,0.0,0.0,6525.0,0.0,0.0,0.0,0.0,5.85,0.45,0.45,0.45,0.45,5.0,3.0,0.0,8.0,2.0,0.0,0.0,7.0,1.0,0.0,0.36,0.1,0.0,1.0,1.0,0.0,8.0,8.0,8.0,0.06,0.0,0.0,0.51,0.51,0.51,27.44,2.94,2.74,2.94,2.74,23.0,15.0,14.0,52.0,5.0,2.0,0.0,23.0,13.0,2.0,0.78,1.49,0.67,1.0,4.0,0.0,52.0,38.0,38.0,0.63,0.49,0.49,3.08,3.08,2.96,1.58,10.93,21.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
8478434,2024,Keegan Kolesar,VGK,R,5on4,53,37.0,4.0,3.4,1.0,0.88,1.0,0.92,1.0,0.91,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,945.0,0.0,0.0,0.0,0.0,0.69,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.27,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8476312,2024,Josh Manson,COL,D,other,42,1416.0,22.0,10.18,0.3,0.61,0.17,0.53,0.22,0.56,84.0,1.54,0.17,0.09,0.3,0.04,0.74,0.66,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.03,0.15,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.02,0.0,0.0,0.2,0.2,0.2,22.0,0.0,13.0,0.0,9.0,0.0,4.0,6.0,12.0,0.0,0.0,3265.0,0.0,0.0,0.0,5.0,8.61,3.01,2.96,3.01,2.96,8.0,4.0,1.0,13.0,4.0,0.0,0.0,2.0,6.0,4.0,0.05,0.73,2.23,0.0,1.0,3.0,13.0,12.0,12.0,0.15,0.0,0.0,3.16,3.16,3.11,32.42,7.13,6.0,7.13,6.0,25.0,18.0,20.0,63.0,5.0,7.0,2.0,18.0,12.0,13.0,0.64,1.5,4.99,1.0,2.0,2.0,63.0,43.0,43.0,0.85,2.37,2.76,5.22,5.22,4.86,12.73,8.02,101.0,89.0,0.0,0.07,0.0,1.0,0.0,1.0
8476312,2024,Josh Manson,COL,D,all,42,46362.0,1043.0,16.25,0.42,0.57,0.47,0.57,0.46,0.56,164.0,54.83,1.85,2.91,14.91,1.71,32.55,25.07,1.83,1.85,1.83,6.0,6.0,56.0,23.0,71.0,150.0,13.0,1.0,3.0,0.0,14.0,1.0,30.0,30.0,55.0,78.0,12.0,24.0,0.0,92.0,20.0,68.0,76.0,3.0,0.0,1.41,0.44,0.0,1.0,0.0,0.0,149.64,79.0,78.16,46.0,0.59,0.82,0.05,2.39,2.39,2.36,1043.0,72.0,152.0,167.0,652.0,139.0,126.0,132.0,646.0,0.0,0.0,106192.0,24.0,20.0,10.0,54.0,329.14,28.79,27.98,28.91,28.08,301.0,155.0,213.0,669.0,31.0,23.0,7.0,347.0,82.0,27.0,9.42,10.21,9.16,13.0,10.0,8.0,667.24,456.0,454.45,4.14,5.83,5.63,27.3,27.28,26.92,384.62,39.77,37.47,40.0,37.68,349.0,176.0,215.0,740.0,49.0,43.0,6.0,365.0,116.0,44.0,10.19,14.92,14.66,21.0,17.0,11.0,741.91,525.0,528.04,6.06,9.81,9.81,36.03,36.11,35.31,103.58,78.61,2037.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0
8476312,2024,Josh Manson,COL,D,5on5,42,41273.0,933.0,16.25,0.49,0.55,0.52,0.56,0.51,0.55,163.0,50.25,1.5,2.69,14.19,1.58,30.77,22.27,1.48,1.5,1.48,5.0,5.0,53.0,20.0,71.0,144.0,11.0,1.0,3.0,0.0,13.0,1.0,28.0,27.0,52.0,72.0,11.0,22.0,0.0,83.0,19.0,62.0,72.0,1.0,0.0,1.34,0.16,0.0,1.0,0.0,0.0,143.64,73.0,72.16,41.0,0.53,0.82,0.05,1.99,1.98,1.96,933.0,69.0,104.0,159.0,601.0,136.0,111.0,112.0,574.0,0.0,0.0,84286.0,22.0,18.0,9.0,38.0,308.55,24.61,23.94,24.72,24.03,280.0,148.0,208.0,636.0,25.0,23.0,7.0,335.0,71.0,22.0,9.06,8.82,6.73,13.0,7.0,5.0,634.24,428.0,426.45,3.83,5.83,5.63,22.81,22.79,22.58,301.34,26.03,25.29,26.27,25.51,273.0,140.0,165.0,578.0,35.0,30.0,4.0,301.0,92.0,20.0,8.55,11.79,5.7,18.0,12.0,5.0,579.91,413.0,416.04,3.98,5.94,5.56,24.46,24.55,24.28,62.09,50.87,1544.0,1224.0,3.96,0.3,88.0,12.0,64.0,6.0
8476312,2024,Josh Manson,COL,D,4on5,42,3617.0,83.0,12.0,0.12,0.1,0.15,0.12,0.17,0.11,94.0,2.25,0.04,0.08,0.32,0.06,0.75,1.75,0.04,0.04,0.04,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.02,0.0,0.0,0.06,0.06,0.06,83.0,1.0,35.0,6.0,41.0,3.0,11.0,13.0,56.0,0.0,0.0,5049.0,2.0,0.0,0.0,0.0,10.4,0.88,0.87,0.88,0.87,11.0,3.0,3.0,17.0,1.0,0.0,0.0,10.0,3.0,1.0,0.32,0.35,0.21,0.0,1.0,0.0,17.0,14.0,14.0,0.12,0.0,0.0,0.99,0.99,0.99,50.86,6.61,6.18,6.61,6.18,51.0,18.0,29.0,98.0,9.0,6.0,0.0,46.0,12.0,11.0,1.01,1.63,3.97,2.0,3.0,4.0,98.0,69.0,69.0,1.23,1.5,1.5,6.35,6.35,6.17,1.01,9.09,19.0,145.0,0.08,0.0,2.0,0.0,1.0,0.0
8476312,2024,Josh Manson,COL,D,5on4,42,56.0,5.0,0.87,1.0,0.78,0.67,0.85,1.0,0.81,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1177.0,0.0,0.0,0.0,1.0,0.76,0.17,0.08,0.17,0.08,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.19,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.77,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8478424,2024,Jansen Harkins,ANA,C,other,39,354.0,6.0,2.35,0.39,0.5,0.2,0.33,0.17,0.37,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1254.0,2.0,0.0,0.0,0.0,1.21,0.63,0.61,0.63,0.61,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.6,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.65,0.65,0.63,7.02,0.98,0.46,0.98,0.46,6.0,4.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,2.0,0.24,0.28,0.47,0.0,0.0,0.0,12.0,10.0,10.0,0.19,0.0,0.0,1.17,1.17,0.58,4.41,4.42,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8478424,2024,Jansen Harkins,ANA,C,all,39,25307.0,584.0,2.79,0.38,0.44,0.4,0.47,0.4,0.48,416.0,31.79,2.86,2.0,7.8,1.17,15.98,13.19,2.41,2.86,2.41,1.0,3.0,31.0,12.0,18.0,61.0,6.0,2.0,6.0,1.0,5.0,0.0,6.0,24.0,29.0,41.0,8.0,16.0,86.0,91.0,12.0,24.0,32.0,8.0,3.0,0.82,1.0,1.04,0.0,1.0,1.0,60.01,43.0,42.65,10.0,0.42,1.35,1.36,1.91,1.91,1.88,584.0,46.0,98.0,92.0,348.0,96.0,91.0,70.0,327.0,86.0,75.0,117346.0,16.0,20.0,10.0,25.0,153.64,12.05,11.3,11.95,11.19,140.0,71.0,101.0,312.0,10.0,16.0,2.0,165.0,34.0,12.0,3.97,4.17,3.92,3.0,5.0,2.0,305.62,211.0,207.71,1.81,3.58,3.58,10.29,10.18,10.03,228.51,20.07,18.83,20.3,19.05,199.0,118.0,144.0,461.0,20.0,18.0,1.0,232.0,66.0,19.0,6.14,8.04,5.89,7.0,8.0,5.0,467.7,317.0,320.54,3.48,3.12,3.12,20.43,20.6,19.67,97.22,123.16,1919.0,2131.0,0.0,0.0,0.0,0.0,0.0,0.0
8478424,2024,Jansen Harkins,ANA,C,5on5,39,21812.0,488.0,2.79,0.38,0.45,0.44,0.47,0.43,0.47,413.0,29.13,2.16,1.85,7.19,0.98,15.43,12.39,2.14,2.16,2.13,1.0,3.0,28.0,12.0,15.0,55.0,6.0,2.0,5.0,1.0,4.0,0.0,6.0,23.0,26.0,38.0,7.0,14.0,56.0,87.0,11.0,23.0,31.0,8.0,1.0,0.81,1.0,0.36,0.0,1.0,1.0,54.01,40.0,39.65,10.0,0.38,1.1,0.68,1.86,1.86,1.85,488.0,40.0,64.0,88.0,296.0,93.0,72.0,60.0,263.0,56.0,59.0,94767.0,14.0,20.0,10.0,20.0,139.28,9.39,9.2,9.28,9.09,125.0,67.0,93.0,285.0,10.0,12.0,2.0,155.0,30.0,7.0,3.68,3.68,2.03,3.0,5.0,2.0,278.62,192.0,188.71,1.65,2.33,2.33,8.7,8.59,8.49,182.16,15.06,14.71,15.29,14.93,153.0,99.0,116.0,368.0,16.0,14.0,0.0,183.0,59.0,10.0,4.99,7.18,2.88,6.0,8.0,2.0,374.7,252.0,255.54,2.4,2.46,2.46,15.0,15.17,15.01,62.55,77.72,1491.0,1706.0,0.3,0.36,17.0,5.0,10.0,4.0
8478424,2024,Jansen Harkins,ANA,C,4on5,39,3104.0,85.0,3.13,0.34,0.1,0.23,0.11,0.24,0.13,137.0,2.66,0.7,0.15,0.61,0.19,0.55,0.8,0.27,0.7,0.27,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,25.0,4.0,1.0,1.0,1.0,0.0,2.0,0.01,0.0,0.68,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.04,0.25,0.68,0.05,0.05,0.03,85.0,3.0,29.0,3.0,50.0,3.0,16.0,8.0,58.0,25.0,0.0,6837.0,0.0,0.0,0.0,0.0,13.16,2.04,1.49,2.04,1.49,15.0,2.0,7.0,24.0,0.0,4.0,0.0,9.0,4.0,4.0,0.26,0.48,1.29,0.0,0.0,0.0,24.0,17.0,17.0,0.14,1.25,1.25,0.93,0.93,0.91,39.33,4.03,3.66,4.03,3.66,40.0,15.0,25.0,80.0,4.0,4.0,1.0,43.0,5.0,7.0,0.91,0.58,2.54,1.0,0.0,3.0,80.0,55.0,55.0,0.89,0.66,0.66,4.26,4.26,4.08,1.94,16.62,26.0,201.0,0.01,0.0,1.0,0.0,1.0,0.0
8478424,2024,Jansen Harkins,ANA,C,5on4,39,37.0,5.0,1.69,0.0,0.89,0.0,0.89,0.0,0.88,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.37,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8481568,2024,Alex Vlasic,CHI,D,other,52,2739.0,30.0,3.97,0.46,0.41,0.4,0.52,0.34,0.52,77.0,0.69,0.04,0.04,0.16,0.02,0.33,0.42,0.04,0.04,0.04,1.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,30.0,4.0,11.0,7.0,8.0,2.0,1.0,8.0,19.0,0.0,0.0,2608.0,0.0,0.0,0.0,2.0,23.06,8.34,7.35,8.34,7.35,18.0,14.0,19.0,51.0,8.0,0.0,0.0,10.0,9.0,13.0,0.38,1.04,6.92,0.0,1.0,7.0,51.0,32.0,32.0,0.42,0.0,0.0,8.76,8.76,7.76,45.35,9.83,9.03,9.83,9.03,49.0,14.0,14.0,77.0,11.0,9.0,2.0,30.0,17.0,16.0,1.25,2.23,6.35,1.0,2.0,8.0,77.0,63.0,63.0,1.13,2.14,2.32,8.57,8.57,8.12,7.65,11.07,64.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8481568,2024,Alex Vlasic,CHI,D,all,52,74117.0,1384.0,7.08,0.41,0.44,0.41,0.45,0.42,0.45,80.0,73.15,2.82,4.25,20.43,2.54,43.58,31.38,2.63,2.82,2.63,6.0,9.0,75.0,30.0,39.0,144.0,17.0,2.0,9.0,0.0,18.0,0.0,29.0,47.0,73.0,103.0,4.0,8.0,0.0,42.0,35.0,60.0,98.0,6.0,1.0,1.85,0.71,0.27,2.0,0.0,0.0,141.67,105.0,104.31,42.0,0.9,1.62,0.48,3.25,3.25,3.15,1384.0,144.0,268.0,265.0,707.0,118.0,146.0,190.0,930.0,0.0,0.0,114014.0,8.0,8.0,4.0,101.0,508.77,50.65,47.84,50.88,48.07,486.0,215.0,229.0,930.0,55.0,52.0,5.0,516.0,128.0,57.0,14.03,16.14,20.49,20.0,19.0,16.0,925.9,701.0,701.17,7.38,10.53,10.75,47.27,47.41,45.62,687.86,73.2,68.19,73.67,68.68,656.0,293.0,365.0,1314.0,75.0,86.0,15.0,674.0,185.0,90.0,19.24,22.98,30.97,21.0,34.0,20.0,1326.71,949.0,957.89,11.46,20.33,20.33,64.26,64.54,62.26,78.21,101.54,1650.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0
8481568,2024,Alex Vlasic,CHI,D,5on5,52,58047.0,1120.0,7.08,0.44,0.43,0.43,0.45,0.44,0.44,107.0,60.07,2.47,3.28,17.18,2.12,35.04,25.91,2.3,2.46,2.29,2.0,4.0,60.0,26.0,34.0,120.0,7.0,1.0,7.0,0.0,15.0,0.0,25.0,38.0,59.0,85.0,3.0,6.0,0.0,35.0,28.0,54.0,79.0,6.0,1.0,1.49,0.71,0.27,1.0,0.0,0.0,117.67,86.0,85.31,39.0,0.66,1.57,0.48,2.66,2.65,2.58,1120.0,102.0,162.0,233.0,623.0,104.0,118.0,148.0,750.0,0.0,0.0,97444.0,6.0,6.0,3.0,79.0,398.75,34.0,32.6,34.22,32.82,378.0,172.0,191.0,741.0,37.0,44.0,3.0,418.0,98.0,34.0,11.52,12.46,10.02,18.0,14.0,5.0,736.9,550.0,550.17,5.14,9.17,9.39,29.74,29.88,29.38,498.1,43.16,41.37,43.64,41.86,466.0,225.0,299.0,990.0,49.0,57.0,10.0,514.0,130.0,47.0,14.74,16.25,12.17,17.0,27.0,5.0,1002.71,691.0,699.89,6.96,11.39,11.39,38.73,39.01,38.23,56.49,73.96,1383.0,1698.0,4.56,0.58,112.0,12.0,85.0,9.0
8481568,2024,Alex Vlasic,CHI,D,4on5,52,8468.0,153.0,7.58,0.05,0.11,0.09,0.13,0.11,0.13,82.0,1.52,0.03,0.05,0.25,0.05,0.45,1.18,0.03,0.03,0.03,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.01,0.0,0.0,0.04,0.04,0.04,153.0,2.0,94.0,15.0,42.0,2.0,21.0,19.0,111.0,0.0,0.0,6866.0,0.0,2.0,1.0,2.0,17.2,0.95,0.95,0.95,0.95,21.0,2.0,1.0,24.0,0.0,0.0,0.0,19.0,3.0,1.0,0.33,0.4,0.21,0.0,0.0,0.0,24.0,23.0,23.0,0.17,0.0,0.0,1.12,1.12,1.12,132.49,19.59,17.18,19.59,17.18,128.0,51.0,50.0,229.0,15.0,20.0,3.0,117.0,35.0,27.0,3.0,4.13,12.45,3.0,5.0,7.0,229.0,179.0,179.0,3.26,6.8,6.62,16.23,16.23,15.19,1.12,8.79,26.0,173.0,0.04,0.0,1.0,0.0,1.0,0.0
8481568,2024,Alex Vlasic,CHI,D,5on4,52,4863.0,81.0,8.18,0.92,0.8,0.86,0.81,0.86,0.78,76.0,10.88,0.29,0.89,2.85,0.35,7.75,3.87,0.27,0.29,0.27,3.0,4.0,13.0,3.0,2.0,18.0,8.0,1.0,2.0,0.0,3.0,0.0,3.0,7.0,12.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,0.29,0.0,0.0,1.0,0.0,0.0,18.0,16.0,16.0,0.0,0.22,0.05,0.0,0.51,0.51,0.48,81.0,36.0,1.0,10.0,34.0,10.0,6.0,15.0,50.0,0.0,0.0,5539.0,0.0,0.0,0.0,17.0,68.95,7.19,6.76,7.19,6.76,68.0,27.0,17.0,112.0,9.0,8.0,2.0,69.0,17.0,9.0,1.8,2.05,3.34,2.0,3.0,4.0,112.0,95.0,95.0,1.62,1.36,1.36,7.45,7.45,7.15,11.92,0.61,0.61,0.61,0.61,13.0,3.0,2.0,18.0,0.0,0.0,0.0,13.0,3.0,0.0,0.25,0.36,0.0,0.0,0.0,0.0,18.0,16.0,16.0,0.12,0.0,0.0,0.72,0.72,0.72,9.49,2.35,127.0,30.0,0.06,0.0,4.0,0.0,2.0,0.0
8479981,2024,Jonah Gadjovich,FLA,L,other,20,38.0,1.0,0.97,0.95,0.47,0.33,0.4,0.5,0.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.66,0.65,0.65,0.65,0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.65,0.65,0.65,0.79,0.03,0.03,0.03,0.03,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,0.3,0.34,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
